TRANSACTION_ID,STORE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITY,UNIT_PRICE,TOTAL_AMOUNT,TRANSACTION_DT
T0003226,S162,P0139,C001815,7,520.2,3641.4,2022-03-16 07:07:18
T0003227,S163,P0338,C001866,8,304.87,2438.96,2024-05-18 20:50:09
T0003228,S062,P0262,C000078,5,326.05,1630.25,2023-07-08 01:28:59
T0003229,S030,P0125,C000037,4,732.88,2931.52,2023-07-19 15:39:00
T0003230,S003,P0470,C001108,10,351.77,3517.7,2021-08-11 21:20:42
T0003231,S026,P0378,C002020,10,376.48,3764.8,2024-03-03 17:02:14
T0003232,S006,P0403,C001359,8,376.19,3009.52,2024-04-01 16:18:14
T0003233,S056,P0052,C000084,9,759.64,6836.76,2021-04-17 06:18:34
T0003234,S125,P0381,C000286,4,417.21,1668.84,2023-05-15 06:02:55
T0003235,S047,P0465,C001301,6,532.73,3196.38,2023-09-23 18:56:40
T0003236,S073,P0037,C002310,1,40.89,40.89,2022-05-26 05:24:42
T0003237,S033,P0069,C000304,2,799.67,1599.34,2022-03-28 18:27:13
T0003238,S131,P0219,C002525,2,139.24,278.48,2024-02-11 14:44:20
T0003239,S111,P0443,C000124,8,461.88,3695.04,2021-01-30 22:25:06
T0003240,S079,P0041,C002831,10,391.44,3914.4,2022-10-22 18:03:21
T0003241,S041,P0394,C001036,2,524.27,1048.54,2023-04-22 20:17:43
T0003242,S088,P0380,C002080,5,621.19,3105.95,2022-12-19 07:35:45
T0003243,S186,P0200,C002321,9,290.98,2618.82,2024-09-15 02:41:43
T0003244,S161,P0020,C001431,4,37.82,151.28,2022-09-26 00:20:24
T0003245,S094,P0114,C001204,8,764.69,6117.52,2022-08-09 20:45:18
T0003246,S047,P0460,C002623,4,69.09,276.36,2021-03-27 19:39:02
T0003247,S017,P0394,C000206,8,524.27,4194.16,2024-06-28 21:13:45
T0003248,S060,P0139,C001451,7,520.2,3641.4,2023-01-03 02:36:14
T0003249,S058,P0302,C002730,1,727.09,727.09,2023-08-20 06:08:04
T0003250,S100,P0233,C001231,6,618.4,3710.4,2022-05-26 08:11:47
T0003251,S158,P0193,C000540,6,498.39,2990.34,2024-03-21 21:36:05
T0003252,S145,P0041,C001806,9,391.44,3522.96,2021-03-02 23:47:13
T0003253,S183,P0462,C000747,8,348.24,2785.92,2021-07-21 11:33:13
T0003254,S048,P0447,C000570,8,178.04,1424.32,2022-04-26 17:32:23
T0003255,S180,P0083,C002993,3,615.19,1845.57,2023-04-28 07:15:59
T0003256,S196,P0483,C002163,7,397.64,2783.48,2021-08-17 17:01:57
T0003257,S029,P0195,C002303,2,323.3,646.6,2022-01-30 19:58:08
T0003258,S049,P0174,C002153,2,635.83,1271.66,2023-10-06 18:27:20
T0003259,S025,P0015,C001471,3,708.86,2126.58,2022-09-03 23:26:29
T0003260,S083,P0007,C000770,6,419.59,2517.54,2023-07-19 23:25:20
T0003261,S138,P0109,C001501,5,434.98,2174.9,2021-12-31 02:36:09
T0003262,S193,P0060,C002886,4,357.36,1429.44,2024-08-27 22:56:42
T0003263,S087,P0243,C002533,7,670.66,4694.62,2021-07-07 11:17:04
T0003264,S068,P0152,C000095,1,233.63,233.63,2022-11-05 16:39:55
T0003265,S150,P0292,C001998,10,441.19,4411.9,2024-01-29 11:01:37
T0003266,S057,P0043,C001397,3,754.62,2263.86,2021-11-30 17:40:05
T0003267,S182,P0491,C002548,2,503.26,1006.52,2021-08-14 00:28:22
T0003268,S174,P0239,C001250,7,44.43,311.01,2022-12-20 12:24:54
T0003269,S011,P0208,C001514,4,302.27,1209.08,2021-01-20 06:32:07
T0003270,S168,P0485,C000028,1,610.39,610.39,2023-05-18 19:33:49
T0003271,S192,P0208,C001422,3,302.27,906.81,2022-01-22 05:41:49
T0003272,S013,P0156,C000557,1,507.05,507.05,2024-08-07 10:31:26
T0003273,S041,P0076,C001141,8,564.13,4513.04,2021-01-20 09:31:29
T0003274,S041,P0268,C001213,9,220.76,1986.84,2022-10-10 01:46:07
T0003275,S020,P0103,C001653,8,209.84,1678.72,2021-10-10 10:45:58
T0003276,S087,P0011,C002297,10,595.02,5950.2,2022-05-01 05:07:33
T0003277,S185,P0028,C000091,9,797.41,7176.69,2022-10-12 20:01:43
T0003278,S175,P0422,C001814,6,752.99,4517.94,2021-10-24 02:21:46
T0003279,S146,P0116,C000656,7,515.99,3611.93,2024-05-26 10:50:08
T0003280,S071,P0339,C001537,5,240.38,1201.9,2022-03-26 03:36:18
T0003281,S006,P0065,C002411,2,755.86,1511.72,2021-10-03 00:58:54
T0003282,S145,P0251,C001785,6,109.16,654.96,2023-12-01 07:47:36
T0003283,S162,P0184,C002020,2,127.6,255.2,2024-08-11 17:07:08
T0003284,S134,P0391,C001735,3,65.01,195.03,2021-01-27 18:57:55
T0003285,S190,P0305,C000705,8,71.01,568.08,2024-03-31 21:00:12
T0003286,S127,P0316,C000787,5,353.27,1766.35,2024-02-14 07:45:28
T0003287,S045,P0292,C001034,9,441.19,3970.71,2021-02-03 17:55:37
T0003288,S068,P0073,C001647,9,776.17,6985.53,2024-07-03 00:19:15
T0003289,S031,P0230,C001443,1,543.69,543.69,2021-07-15 16:58:11
T0003290,S123,P0179,C001138,8,690.97,5527.76,2022-12-14 01:10:44
T0003291,S057,P0331,C000312,7,785.23,5496.61,2024-07-19 18:45:18
T0003292,S032,P0184,C001875,4,127.6,510.4,2023-05-26 15:35:51
T0003293,S080,P0372,C000058,10,50.24,502.4,2023-05-05 20:23:32
T0003294,S002,P0060,C000720,1,357.36,357.36,2021-02-08 07:39:24
T0003295,S145,P0011,C002172,2,595.02,1190.04,2024-12-08 21:41:17
T0003296,S118,P0374,C000236,5,501.2,2506.0,2023-06-27 14:46:44
T0003297,S087,P0493,C002550,6,350.2,2101.2,2022-08-31 10:30:57
T0003298,S010,P0287,C002214,9,539.69,4857.21,2023-10-23 12:12:26
T0003299,S003,P0101,C002010,3,380.62,1141.86,2021-05-19 20:52:27
T0003300,S053,P0014,C001258,2,685.82,1371.64,2024-02-12 00:37:14
T0003301,S134,P0335,C001223,9,748.7,6738.3,2021-09-29 21:20:28
T0003302,S198,P0209,C000071,5,775.67,3878.35,2023-05-10 05:42:27
T0003303,S015,P0416,C002255,8,338.45,2707.6,2022-04-21 20:02:33
T0003304,S079,P0113,C000569,3,685.86,2057.58,2021-07-24 13:20:04
T0003305,S196,P0201,C000945,5,350.31,1751.55,2022-02-12 22:01:34
T0003306,S183,P0249,C001724,9,422.66,3803.94,2021-10-20 22:52:49
T0003307,S090,P0066,C001000,9,410.22,3691.98,2021-07-15 12:29:10
T0003308,S197,P0145,C001939,5,438.76,2193.8,2022-03-06 06:13:32
T0003309,S166,P0311,C002456,6,375.42,2252.52,2022-10-29 16:18:00
T0003310,S091,P0161,C000975,9,796.86,7171.74,2022-04-15 13:11:31
T0003311,S008,P0224,C001411,5,610.92,3054.6,2021-05-28 06:52:30
T0003312,S148,P0418,C000124,8,327.49,2619.92,2024-08-03 09:58:52
T0003313,S065,P0128,C000523,10,723.93,7239.3,2023-09-21 20:42:18
T0003314,S034,P0354,C000011,3,127.2,381.6,2021-10-08 06:45:22
T0003315,S032,P0396,C000592,4,379.23,1516.92,2024-10-21 16:29:12
T0003316,S169,P0005,C002693,4,643.09,2572.36,2021-11-16 23:06:26
T0003317,S167,P0356,C000566,9,552.88,4975.92,2023-10-25 19:25:55
T0003318,S156,P0372,C001942,1,50.24,50.24,2024-10-20 06:35:21
T0003319,S173,P0378,C001777,1,376.48,376.48,2021-04-29 23:07:14
T0003320,S091,P0072,C000251,7,169.75,1188.25,2021-08-23 01:06:37
T0003321,S194,P0429,C002148,5,420.63,2103.15,2021-08-12 00:52:48
T0003322,S099,P0390,C002390,8,665.43,5323.44,2023-08-29 23:24:08
T0003323,S119,P0173,C000771,3,540.33,1620.99,2022-05-12 20:00:02
T0003324,S101,P0099,C002723,8,373.84,2990.72,2023-08-22 07:29:00
T0003325,S104,P0375,C001211,3,268.15,804.45,2021-08-27 16:06:05
T0003326,S140,P0172,C002919,8,760.74,6085.92,2021-11-25 06:09:47
T0003327,S132,P0369,C002724,1,578.09,578.09,2022-07-01 08:08:08
T0003328,S102,P0309,C000368,8,135.95,1087.6,2022-08-27 06:48:56
T0003329,S189,P0109,C002271,1,434.98,434.98,2024-08-22 19:29:08
T0003330,S112,P0309,C000364,10,135.95,1359.5,2021-06-19 19:01:25
T0003331,S014,P0294,C002208,2,552.3,1104.6,2023-08-30 10:54:04
T0003332,S082,P0169,C002875,3,106.5,319.5,2023-07-10 11:39:09
T0003333,S164,P0102,C002031,1,785.2,785.2,2021-02-19 09:09:06
T0003334,S029,P0470,C000139,3,351.77,1055.31,2022-02-15 07:58:52
T0003335,S099,P0396,C000656,9,379.23,3413.07,2023-02-14 10:25:41
T0003336,S021,P0036,C001607,10,205.16,2051.6,2021-09-15 17:52:03
T0003337,S121,P0334,C000203,4,639.15,2556.6,2024-02-05 21:38:54
T0003338,S060,P0348,C002954,2,561.12,1122.24,2024-10-04 08:09:16
T0003339,S179,P0339,C001751,5,240.38,1201.9,2024-04-06 00:45:08
T0003340,S063,P0222,C002917,6,314.94,1889.64,2023-07-12 02:44:40
T0003341,S109,P0271,C002128,10,344.75,3447.5,2023-09-30 05:22:38
T0003342,S152,P0334,C000908,2,639.15,1278.3,2024-05-15 01:05:37
T0003343,S020,P0020,C000342,9,37.82,340.38,2022-12-16 12:50:08
T0003344,S070,P0006,C001536,8,440.21,3521.68,2022-06-16 10:25:48
T0003345,S133,P0249,C000094,4,422.66,1690.64,2024-02-12 03:07:30
T0003346,S178,P0460,C002036,2,69.09,138.18,2023-09-18 09:44:47
T0003347,S124,P0149,C002462,1,610.7,610.7,2023-08-30 22:18:00
T0003348,S047,P0125,C000584,9,732.88,6595.92,2023-01-28 07:23:11
T0003349,S061,P0456,C001981,4,741.49,2965.96,2023-03-24 05:19:50
T0003350,S051,P0013,C002838,6,665.82,3994.92,2023-06-30 14:36:38
T0003351,S039,P0475,C002817,1,410.31,410.31,2024-12-10 16:49:24
T0003352,S043,P0198,C001665,10,585.05,5850.5,2022-05-12 04:26:52
T0003353,S137,P0368,C001498,9,253.58,2282.22,2022-11-27 06:18:21
T0003354,S181,P0334,C000415,9,639.15,5752.35,2023-06-11 05:10:15
T0003355,S095,P0114,C002464,6,764.69,4588.14,2023-03-10 07:46:53
T0003356,S149,P0136,C002784,9,36.24,326.16,2023-10-05 10:15:55
T0003357,S048,P0069,C001042,4,799.67,3198.68,2022-08-22 21:19:03
T0003358,S015,P0303,C000823,5,100.62,503.1,2021-10-19 14:03:34
T0003359,S194,P0393,C002396,3,413.49,1240.47,2023-04-19 08:04:10
T0003360,S079,P0131,C001227,9,381.76,3435.84,2022-03-07 00:13:59
T0003361,S065,P0058,C000075,6,571.3,3427.8,2022-09-24 12:16:49
T0003362,S168,P0444,C002171,10,320.16,3201.6,2023-03-10 00:23:45
T0003363,S018,P0305,C000924,8,71.01,568.08,2023-10-02 06:09:21
T0003364,S142,P0200,C002045,6,290.98,1745.88,2024-08-07 15:48:04
T0003365,S104,P0379,C002201,1,128.82,128.82,2023-10-04 07:05:13
T0003366,S080,P0174,C002854,8,635.83,5086.64,2021-09-12 00:50:55
T0003367,S119,P0054,C001877,9,214.7,1932.3,2021-02-15 14:51:50
T0003368,S091,P0166,C000154,3,753.07,2259.21,2023-05-26 11:02:41
T0003369,S122,P0069,C000547,4,799.67,3198.68,2021-06-07 09:31:06
T0003370,S106,P0349,C001202,3,62.61,187.83,2021-04-05 05:31:21
T0003371,S004,P0469,C001827,7,598.79,4191.53,2023-01-04 17:44:43
T0003372,S147,P0221,C001617,8,353.27,2826.16,2022-12-16 19:00:45
T0003373,S021,P0354,C000847,5,127.2,636.0,2022-04-13 10:47:13
T0003374,S178,P0139,C001899,8,520.2,4161.6,2023-02-18 06:07:49
T0003375,S060,P0204,C002893,10,100.24,1002.4,2023-02-28 14:51:02
T0003376,S173,P0127,C001829,9,226.6,2039.4,2023-05-26 04:21:28
T0003377,S047,P0494,C000022,5,613.16,3065.8,2022-12-25 22:39:02
T0003378,S127,P0255,C001680,8,695.47,5563.76,2024-08-07 09:11:46
T0003379,S015,P0130,C002538,6,521.98,3131.88,2021-03-04 14:24:49
T0003380,S165,P0307,C000683,6,202.89,1217.34,2021-06-24 21:58:57
T0003381,S171,P0478,C000510,2,583.32,1166.64,2022-12-12 13:35:02
T0003382,S110,P0176,C000727,10,668.96,6689.6,2021-10-16 16:34:15
T0003383,S172,P0285,C000510,4,89.42,357.68,2023-04-10 05:14:05
T0003384,S067,P0349,C002249,1,62.61,62.61,2024-12-19 09:41:36
T0003385,S111,P0247,C001924,10,200.61,2006.1,2022-03-25 07:14:50
T0003386,S143,P0122,C002389,6,218.03,1308.18,2021-04-21 05:29:47
T0003387,S161,P0486,C001900,9,478.49,4306.41,2023-03-03 05:42:38
T0003388,S173,P0464,C001579,4,772.68,3090.72,2024-10-16 03:56:20
T0003389,S068,P0468,C000368,4,532.27,2129.08,2022-10-12 01:14:22
T0003390,S050,P0353,C002481,8,139.94,1119.52,2023-12-09 11:24:37
T0003391,S021,P0154,C000291,3,663.26,1989.78,2021-02-02 02:26:05
T0003392,S019,P0393,C002384,1,413.49,413.49,2023-02-28 17:58:28
T0003393,S125,P0118,C001712,9,615.48,5539.32,2022-10-16 06:22:04
T0003394,S174,P0121,C001863,5,306.02,1530.1,2023-08-09 15:08:00
T0003395,S032,P0060,C001370,6,357.36,2144.16,2023-12-25 10:18:16
T0003396,S150,P0490,C002734,8,561.52,4492.16,2022-01-26 18:28:06
T0003397,S078,P0005,C000014,9,643.09,5787.81,2021-08-16 02:43:47
T0003398,S016,P0183,C000579,2,42.15,84.3,2021-12-10 09:37:51
T0003399,S006,P0342,C001961,7,562.89,3940.23,2023-04-25 17:32:36
T0003400,S134,P0194,C002874,2,241.76,483.52,2024-06-11 19:21:32
T0003401,S100,P0390,C001562,5,665.43,3327.15,2022-12-25 07:20:27
T0003402,S063,P0265,C000817,8,767.45,6139.6,2022-04-10 07:25:47
T0003403,S032,P0024,C001798,5,640.56,3202.8,2023-06-16 14:33:37
T0003404,S007,P0099,C000354,1,373.84,373.84,2023-08-20 16:08:59
T0003405,S118,P0098,C002643,6,674.86,4049.16,2022-05-20 08:35:09
T0003406,S148,P0210,C001081,2,109.77,219.54,2022-07-08 11:14:34
T0003407,S024,P0085,C001970,6,708.25,4249.5,2023-09-10 20:42:34
T0003408,S138,P0283,C000057,3,759.7,2279.1,2023-07-27 05:05:08
T0003409,S015,P0315,C002496,4,261.89,1047.56,2022-11-10 05:58:08
T0003410,S094,P0037,C000633,1,40.89,40.89,2024-06-19 19:18:55
T0003411,S117,P0426,C001468,6,381.88,2291.28,2022-10-02 14:34:16
T0003412,S128,P0446,C002942,1,302.8,302.8,2021-01-22 10:25:12
T0003413,S122,P0182,C002800,9,41.44,372.96,2023-07-31 01:34:39
T0003414,S026,P0068,C002126,1,49.92,49.92,2024-02-25 16:42:20
T0003415,S009,P0099,C001124,2,373.84,747.68,2021-09-04 14:16:05
T0003416,S051,P0276,C001716,2,268.88,537.76,2021-03-14 03:18:54
T0003417,S003,P0272,C000820,1,637.7,637.7,2021-07-31 13:31:30
T0003418,S050,P0176,C002763,3,668.96,2006.88,2023-07-09 20:15:46
T0003419,S006,P0024,C002978,6,640.56,3843.36,2023-04-17 01:21:48
T0003420,S131,P0273,C001671,4,283.86,1135.44,2024-02-17 10:30:13
T0003421,S022,P0308,C001576,3,676.17,2028.51,2024-01-21 11:21:09
T0003422,S028,P0415,C002453,5,618.17,3090.85,2022-06-23 15:58:02
T0003423,S073,P0200,C002542,1,290.98,290.98,2023-01-07 18:02:36
T0003424,S149,P0086,C001019,3,52.23,156.69,2024-09-19 02:17:43
T0003425,S198,P0278,C000811,10,460.37,4603.7,2022-10-23 17:30:28
T0003426,S107,P0361,C002209,6,428.66,2571.96,2022-02-07 19:15:19
T0003427,S156,P0119,C000777,6,158.1,948.6,2023-02-08 04:35:19
T0003428,S180,P0137,C000462,10,671.29,6712.9,2022-12-12 03:00:43
T0003429,S120,P0463,C002274,7,554.52,3881.64,2022-04-26 03:36:38
T0003430,S140,P0333,C002386,3,58.48,175.44,2023-08-07 18:52:19
T0003431,S098,P0317,C002291,6,115.36,692.16,2023-04-25 18:39:40
T0003432,S121,P0370,C002330,7,421.74,2952.18,2024-11-21 16:32:26
T0003433,S180,P0104,C001906,10,275.0,2750.0,2024-06-09 13:11:50
T0003434,S099,P0274,C002133,1,248.79,248.79,2023-11-27 11:44:12
T0003435,S190,P0353,C002450,7,139.94,979.58,2023-06-13 12:42:07
T0003436,S037,P0061,C001561,4,528.68,2114.72,2024-11-10 23:18:02
T0003437,S162,P0156,C002154,8,507.05,4056.4,2024-02-06 13:47:05
T0003438,S192,P0138,C002136,1,497.44,497.44,2021-09-13 01:52:21
T0003439,S085,P0475,C000477,2,410.31,820.62,2023-11-02 10:21:35
T0003440,S036,P0339,C001537,5,240.38,1201.9,2021-09-11 00:10:29
T0003441,S041,P0075,C000207,6,690.45,4142.7,2023-12-31 08:42:46
T0003442,S083,P0297,C001324,8,646.97,5175.76,2024-02-07 19:03:01
T0003443,S006,P0357,C002183,4,371.83,1487.32,2022-12-11 04:52:52
T0003444,S097,P0439,C000709,8,44.58,356.64,2022-05-16 19:37:13
T0003445,S047,P0227,C001624,1,195.99,195.99,2023-06-13 16:35:52
T0003446,S010,P0204,C000595,6,100.24,601.44,2021-01-10 22:31:36
T0003447,S021,P0448,C002745,8,459.73,3677.84,2024-09-01 22:26:07
T0003448,S043,P0447,C001653,2,178.04,356.08,2021-07-12 22:30:35
T0003449,S182,P0276,C002903,1,268.88,268.88,2024-06-01 11:51:57
T0003450,S112,P0360,C000247,7,49.95,349.65,2024-08-20 20:51:42
T0003451,S157,P0122,C002969,3,218.03,654.09,2022-05-17 05:02:31
T0003452,S189,P0100,C001767,8,285.98,2287.84,2024-11-20 08:44:44
T0003453,S103,P0357,C001394,5,371.83,1859.15,2021-04-08 02:59:02
T0003454,S193,P0289,C003000,8,585.31,4682.48,2022-03-15 04:20:39
T0003455,S018,P0046,C000697,1,144.88,144.88,2021-10-18 16:54:01
T0003456,S044,P0092,C000466,7,784.79,5493.53,2022-05-11 02:26:53
T0003457,S126,P0152,C002740,2,233.63,467.26,2024-06-20 21:37:54
T0003458,S058,P0281,C002330,3,308.61,925.83,2024-09-14 16:23:31
T0003459,S063,P0115,C001144,1,57.64,57.64,2024-05-26 12:12:53
T0003460,S138,P0203,C001002,6,764.27,4585.62,2022-08-19 15:53:38
T0003461,S150,P0095,C001023,3,695.3,2085.9,2023-02-25 15:37:59
T0003462,S036,P0132,C000624,10,799.52,7995.2,2024-04-29 15:27:43
T0003463,S097,P0420,C000914,10,780.81,7808.1,2021-02-05 16:19:36
T0003464,S071,P0068,C002712,7,49.92,349.44,2023-05-17 07:24:55
T0003465,S054,P0257,C002572,10,516.17,5161.7,2021-06-22 06:20:58
T0003466,S038,P0271,C000111,1,344.75,344.75,2022-01-15 08:06:04
T0003467,S165,P0242,C000226,7,773.97,5417.79,2021-02-13 22:43:26
T0003468,S200,P0351,C000801,2,546.81,1093.62,2022-08-09 02:24:57
T0003469,S118,P0343,C001005,4,235.37,941.48,2023-03-09 04:05:52
T0003470,S041,P0120,C002412,4,65.41,261.64,2022-02-18 19:55:50
T0003471,S024,P0281,C002421,5,308.61,1543.05,2022-12-05 22:59:49
T0003472,S072,P0342,C002678,10,562.89,5628.9,2023-06-24 12:47:22
T0003473,S021,P0353,C002792,6,139.94,839.64,2021-11-20 08:46:55
T0003474,S198,P0272,C002791,6,637.7,3826.2,2024-02-23 20:55:58
T0003475,S113,P0078,C001426,1,380.22,380.22,2023-02-23 16:38:21
T0003476,S183,P0039,C000921,3,254.95,764.85,2021-09-30 08:00:55
T0003477,S116,P0419,C002884,1,245.38,245.38,2024-04-01 00:35:17
T0003478,S061,P0054,C000983,5,214.7,1073.5,2023-03-13 11:22:14
T0003479,S075,P0469,C000932,10,598.79,5987.9,2021-01-21 03:02:33
T0003480,S085,P0347,C000930,4,373.36,1493.44,2024-03-29 12:12:46
T0003481,S144,P0115,C000775,3,57.64,172.92,2024-09-22 15:25:21
T0003482,S093,P0021,C002513,1,215.84,215.84,2021-08-30 06:21:03
T0003483,S136,P0037,C002070,5,40.89,204.45,2024-08-28 19:24:57
T0003484,S157,P0114,C002607,7,764.69,5352.83,2022-09-06 12:08:33
T0003485,S154,P0445,C000256,4,732.34,2929.36,2024-10-15 01:54:01
T0003486,S196,P0030,C001588,8,266.1,2128.8,2024-03-24 21:34:30
T0003487,S018,P0335,C000832,5,748.7,3743.5,2023-04-17 20:21:01
T0003488,S189,P0021,C001564,1,215.84,215.84,2023-02-26 12:37:33
T0003489,S102,P0034,C000593,2,587.93,1175.86,2024-10-09 17:56:52
T0003490,S080,P0242,C000569,7,773.97,5417.79,2023-09-21 06:32:55
T0003491,S055,P0156,C000159,7,507.05,3549.35,2024-01-10 19:53:46
T0003492,S184,P0226,C002033,3,497.45,1492.35,2023-09-13 12:19:20
T0003493,S164,P0102,C002245,7,785.2,5496.4,2023-03-09 20:00:09
T0003494,S153,P0354,C001992,1,127.2,127.2,2023-06-30 07:34:42
T0003495,S187,P0154,C002650,3,663.26,1989.78,2021-07-29 19:33:59
T0003496,S005,P0373,C002091,10,389.9,3899.0,2024-10-23 07:26:10
T0003497,S028,P0204,C002479,9,100.24,902.16,2021-10-04 07:15:41
T0003498,S185,P0256,C002362,10,368.62,3686.2,2023-02-01 08:53:52
T0003499,S183,P0155,C000548,1,549.62,549.62,2022-11-06 14:57:21
T0003500,S104,P0258,C000095,8,301.0,2408.0,2022-04-05 13:02:59
T0003501,S044,P0203,C001846,6,764.27,4585.62,2023-03-07 12:50:09
T0003502,S046,P0319,C002777,9,583.28,5249.52,2021-01-16 13:37:31
T0003503,S063,P0333,C000158,4,58.48,233.92,2023-03-25 04:18:46
T0003504,S003,P0417,C000068,5,309.14,1545.7,2024-07-07 15:49:54
T0003505,S162,P0478,C000083,6,583.32,3499.92,2021-08-12 00:04:44
T0003506,S006,P0050,C002310,10,692.33,6923.3,2022-12-01 00:07:08
T0003507,S012,P0320,C002285,8,31.2,249.6,2021-12-14 14:23:29
T0003508,S070,P0447,C001715,3,178.04,534.12,2023-07-10 03:42:21
T0003509,S107,P0463,C001867,6,554.52,3327.12,2021-09-24 00:20:40
T0003510,S093,P0294,C001003,6,552.3,3313.8,2022-06-23 02:51:03
T0003511,S095,P0432,C002038,3,548.83,1646.49,2022-04-27 21:05:07
T0003512,S127,P0134,C000759,5,794.37,3971.85,2023-08-07 10:18:23
T0003513,S039,P0333,C001333,9,58.48,526.32,2024-04-19 03:29:32
T0003514,S160,P0440,C002381,6,146.6,879.6,2024-06-12 17:54:10
T0003515,S194,P0159,C001756,6,529.91,3179.46,2021-07-03 20:54:39
T0003516,S137,P0152,C001735,6,233.63,1401.78,2023-02-15 07:41:29
T0003517,S191,P0057,C001622,1,55.13,55.13,2022-02-22 06:43:33
T0003518,S165,P0288,C002711,9,148.77,1338.93,2023-11-14 21:27:02
T0003519,S067,P0344,C002191,10,90.77,907.7,2023-09-18 20:19:04
T0003520,S157,P0156,C000431,8,507.05,4056.4,2021-09-16 15:40:32
T0003521,S196,P0116,C002834,6,515.99,3095.94,2021-10-01 18:53:58
T0003522,S142,P0071,C002057,1,429.6,429.6,2024-10-22 19:16:17
T0003523,S042,P0441,C000880,2,416.4,832.8,2022-10-02 07:00:42
T0003524,S170,P0447,C002930,1,178.04,178.04,2024-09-19 05:32:14
T0003525,S090,P0077,C000163,1,656.45,656.45,2024-08-30 04:36:52
T0003526,S199,P0489,C002356,9,152.98,1376.82,2024-07-01 01:06:13
T0003527,S075,P0083,C002746,7,615.19,4306.33,2024-03-21 19:55:43
T0003528,S012,P0278,C001960,9,460.37,4143.33,2021-12-21 11:30:10
T0003529,S061,P0134,C001545,8,794.37,6354.96,2024-09-07 00:01:02
T0003530,S151,P0300,C001817,9,685.4,6168.6,2022-11-06 23:40:30
T0003531,S010,P0387,C001784,2,126.38,252.76,2023-02-24 02:27:10
T0003532,S064,P0061,C002665,3,528.68,1586.04,2021-09-06 16:43:24
T0003533,S136,P0274,C002713,9,248.79,2239.11,2023-12-02 22:49:16
T0003534,S023,P0223,C002645,3,710.17,2130.51,2023-03-15 15:22:40
T0003535,S104,P0314,C002081,8,115.61,924.88,2022-07-04 05:05:44
T0003536,S042,P0451,C000969,4,748.95,2995.8,2023-12-22 10:27:37
T0003537,S078,P0499,C001277,7,470.98,3296.86,2021-05-21 03:19:09
T0003538,S118,P0291,C002990,6,500.16,3000.96,2022-09-11 21:37:23
T0003539,S187,P0189,C001878,2,262.26,524.52,2024-10-25 03:01:53
T0003540,S113,P0400,C000043,5,781.04,3905.2,2024-06-15 09:19:22
T0003541,S165,P0359,C001268,2,530.16,1060.32,2023-01-15 07:00:18
T0003542,S099,P0063,C001056,6,488.18,2929.08,2021-05-28 23:21:44
T0003543,S139,P0452,C000895,2,123.84,247.68,2022-04-15 05:30:08
T0003544,S025,P0430,C002806,9,407.18,3664.62,2021-08-13 13:43:32
T0003545,S122,P0414,C000163,5,133.13,665.65,2024-04-09 03:47:03
T0003546,S093,P0202,C000445,1,358.61,358.61,2021-04-30 17:42:57
T0003547,S033,P0222,C000254,8,314.94,2519.52,2023-02-19 18:39:34
T0003548,S175,P0449,C001441,2,623.8,1247.6,2023-05-13 10:35:57
T0003549,S191,P0454,C000233,7,765.05,5355.35,2022-08-13 01:12:47
T0003550,S014,P0173,C002258,5,540.33,2701.65,2022-08-26 12:38:09
T0003551,S027,P0371,C000551,9,639.89,5759.01,2021-12-17 17:33:34
T0003552,S036,P0319,C001072,3,583.28,1749.84,2024-01-02 22:36:44
T0003553,S140,P0039,C000452,7,254.95,1784.65,2023-06-05 10:19:47
T0003554,S153,P0244,C000665,5,366.27,1831.35,2023-12-11 08:58:14
T0003555,S040,P0162,C002462,6,210.8,1264.8,2023-10-12 10:55:28
T0003556,S179,P0283,C001499,10,759.7,7597.0,2021-08-11 07:58:14
T0003557,S053,P0469,C002046,6,598.79,3592.74,2024-04-04 21:03:58
T0003558,S198,P0102,C000916,5,785.2,3926.0,2023-01-22 20:05:57
T0003559,S048,P0400,C000849,9,781.04,7029.36,2023-12-28 03:13:07
T0003560,S129,P0251,C000458,7,109.16,764.12,2024-04-25 09:12:12
T0003561,S099,P0382,C001799,6,428.94,2573.64,2023-06-05 20:27:28
T0003562,S200,P0314,C002736,3,115.61,346.83,2024-05-21 22:52:30
T0003563,S047,P0159,C002649,8,529.91,4239.28,2023-04-13 18:54:06
T0003564,S009,P0242,C000558,6,773.97,4643.82,2023-08-19 20:46:23
T0003565,S114,P0183,C002591,2,42.15,84.3,2022-01-24 03:23:06
T0003566,S083,P0382,C001141,7,428.94,3002.58,2022-01-20 15:24:29
T0003567,S128,P0336,C001730,3,791.62,2374.86,2021-08-01 07:54:11
T0003568,S176,P0223,C000051,7,710.17,4971.19,2021-10-30 22:25:44
T0003569,S073,P0421,C002898,10,642.07,6420.7,2022-07-19 09:42:19
T0003570,S120,P0322,C000751,8,433.08,3464.64,2021-10-04 11:20:11
T0003571,S091,P0166,C002732,8,753.07,6024.56,2023-03-10 21:49:38
T0003572,S151,P0300,C002189,8,685.4,5483.2,2022-10-03 02:27:05
T0003573,S027,P0320,C001169,9,31.2,280.8,2024-04-27 09:05:14
T0003574,S173,P0104,C002940,4,275.0,1100.0,2023-03-26 07:37:42
T0003575,S158,P0290,C001768,1,310.51,310.51,2021-05-18 11:21:21
