product_id,location_id,location_type,quantity,last_updated
PROD201562,LOC2403,Distributor,52,2025-03-30 19:59:56
PROD202453,LOC1157,Warehouse,173,2023-04-09 18:34:11
PROD203844,LOC1523,Distributor,534,2023-05-06 11:54:49
PROD204217,LOC2369,Distributor,708,2023-08-21 00:49:48
PROD202271,LOC2686,Distributor,198,2025-10-12 17:15:31
PROD204104,LOC1847,Distributor,60,2024-07-19 16:02:43
PROD204468,LOC2108,Store,431,2025-06-02 07:51:00
PROD204266,LOC2944,Distributor,279,2023-05-29 18:55:24
PROD200896,LOC2050,Distributor,264,2025-01-31 05:03:10
PROD201758,LOC1299,Warehouse,891,2025-03-19 20:30:06
PROD200351,LOC2429,Distributor,410,2025-07-05 18:24:14
PROD203385,LOC2106,Warehouse,522,2025-07-16 18:15:04
PROD201013,LOC1402,Distributor,46,2024-09-24 11:53:14
PROD203846,LOC2722,Warehouse,310,2023-05-21 17:51:26
PROD204473,LOC2420,Distributor,470,2024-06-22 07:48:26
PROD202288,LOC2564,Distributor,763,2024-06-21 05:53:55
PROD203096,LOC2084,Store,312,2023-07-23 09:09:16
PROD202024,LOC2997,Distributor,652,2024-12-02 02:33:41
PROD201879,LOC2072,Store,382,2025-07-10 11:14:08
PROD203380,LOC2677,Warehouse,884,2023-08-21 22:57:01
PROD200472,LOC1527,Warehouse,927,2025-06-30 12:17:45
PROD201287,LOC1102,Distributor,791,2025-12-02 09:48:19
PROD200636,LOC1155,Store,554,2025-12-07 03:15:46
PROD200085,LOC1221,Distributor,493,2025-08-06 15:21:42
PROD200087,LOC1547,Distributor,615,2023-09-08 19:34:22
PROD203052,LOC1310,Distributor,406,2025-12-28 05:38:50
PROD203215,LOC1423,Store,543,2023-02-14 08:06:29
PROD202821,LOC1624,Warehouse,346,2025-02-03 02:40:19
PROD200553,LOC2565,Warehouse,14,2023-07-21 17:35:32
PROD204689,LOC1292,Store,480,2024-03-23 06:09:59
PROD203031,LOC1411,Store,847,2023-03-25 00:20:14
PROD204119,LOC1609,Warehouse,524,2024-03-05 15:29:33
PROD204416,LOC1257,Warehouse,293,2025-07-30 10:27:03
PROD202538,LOC1984,Store,663,2023-04-07 01:52:29
PROD203319,LOC2090,Store,155,2025-07-06 05:07:17
PROD203317,LOC2823,Distributor,807,2023-03-28 00:35:31
PROD200928,LOC1382,Warehouse,376,2025-04-22 20:12:23
PROD203589,LOC2027,Store,883,2023-05-29 08:39:42
PROD201203,LOC2660,Store,588,2024-05-22 16:15:09
PROD201147,LOC1154,Distributor,996,2024-03-30 22:38:40
PROD204080,LOC1832,Store,761,2023-04-22 09:55:39
PROD203221,LOC1288,Warehouse,228,2023-08-05 23:16:59
PROD204425,LOC2652,Distributor,137,2023-08-09 11:26:03
PROD201783,LOC1467,Store,941,2023-04-20 16:10:57
PROD203954,LOC1636,Warehouse,150,2024-11-29 00:19:17
PROD202467,LOC2240,Store,746,2025-02-08 00:54:12
PROD200220,LOC1308,Distributor,244,2024-02-19 12:02:16
PROD201086,LOC2832,Store,153,2025-10-18 03:17:29
PROD200657,LOC2155,Store,126,2025-07-13 03:14:03
PROD200460,LOC2894,Distributor,657,2023-12-19 16:03:14
PROD202092,LOC1369,Distributor,820,2024-06-09 13:54:44
PROD204175,LOC2399,Store,165,2023-11-01 08:25:08
PROD202867,LOC2372,Store,661,2024-07-02 16:40:19
PROD201483,LOC2615,Warehouse,811,2025-01-13 22:24:32
PROD203382,LOC1178,Warehouse,752,2024-04-18 11:02:11
PROD200145,LOC2860,Distributor,166,2024-09-03 00:16:05
PROD202763,LOC2982,Warehouse,508,2025-05-24 21:51:27
PROD202764,LOC2374,Store,187,2025-03-29 02:50:24
PROD204840,LOC2366,Warehouse,132,2023-08-28 14:14:04
PROD201141,LOC2211,Store,618,2025-10-24 09:54:55
PROD204617,LOC2298,Distributor,586,2024-10-05 15:05:00
PROD201670,LOC1286,Distributor,563,2023-02-26 14:53:30
PROD203220,LOC1712,Store,826,2024-09-27 23:46:09
PROD202784,LOC1295,Warehouse,893,2023-04-02 15:51:25
PROD202397,LOC1651,Distributor,247,2023-12-23 01:21:30
PROD204708,LOC2408,Store,315,2025-05-03 15:05:51
PROD204008,LOC1142,Warehouse,150,2025-08-29 04:12:02
PROD200598,LOC1385,Warehouse,763,2024-05-15 10:22:54
PROD201828,LOC2319,Distributor,122,2024-01-25 22:36:31
PROD202186,LOC1076,Store,865,2025-09-05 14:06:36
PROD201469,LOC2600,Store,683,2024-10-09 15:22:32
PROD204039,LOC1272,Warehouse,261,2025-11-08 13:26:10
PROD203279,LOC2501,Distributor,405,2023-06-15 11:28:42
PROD204542,LOC1631,Warehouse,939,2023-07-18 18:50:57
PROD202401,LOC2299,Warehouse,240,2024-12-03 05:24:12
PROD201286,LOC1569,Store,158,2023-08-24 00:03:49
PROD204601,LOC1196,Store,344,2025-02-22 15:14:16
PROD204025,LOC1209,Store,910,2023-12-16 23:30:41
PROD201718,LOC2797,Store,747,2024-10-10 13:47:41
PROD203894,LOC2413,Warehouse,999,2024-09-27 16:47:28
PROD202779,LOC2009,Distributor,863,2024-01-18 13:20:18
PROD203178,LOC1584,Distributor,180,2025-01-13 17:59:57
PROD204096,LOC2906,Store,512,2025-08-17 04:58:11
PROD202708,LOC2409,Distributor,969,2024-10-20 06:00:44
PROD204301,LOC1588,Distributor,455,2024-04-01 23:37:01
PROD203140,LOC1592,Warehouse,912,2023-11-09 02:53:49
PROD201585,LOC2595,Distributor,466,2023-04-20 17:10:17
PROD201499,LOC1815,Warehouse,559,2024-09-07 23:10:45
PROD203200,LOC1190,Distributor,705,2023-06-28 20:17:13
PROD201191,LOC1203,Warehouse,812,2025-12-03 10:41:14
PROD201823,LOC1928,Distributor,479,2025-08-20 13:19:21
PROD203591,LOC1886,Warehouse,629,2023-01-18 17:15:38
PROD204110,LOC2913,Warehouse,386,2025-11-23 09:21:33
PROD202001,LOC2484,Warehouse,825,2023-11-29 09:50:22
PROD203589,LOC1256,Store,208,2024-09-11 02:28:41
PROD203914,LOC1639,Store,846,2025-03-09 22:59:24
PROD200525,LOC2396,Store,733,2025-01-29 03:30:50
PROD200308,LOC2388,Warehouse,855,2024-12-08 11:26:56
PROD200204,LOC2112,Warehouse,508,2024-11-16 03:21:04
PROD202017,LOC1538,Distributor,507,2025-01-09 00:34:09
PROD201426,LOC2215,Store,307,2024-03-19 07:29:56
PROD200256,LOC2136,Distributor,442,2024-03-09 14:17:00
PROD200626,LOC2178,Distributor,204,2025-06-20 21:16:32
PROD204282,LOC1344,Warehouse,866,2023-07-12 01:11:13
PROD204549,LOC1834,Distributor,391,2025-04-28 00:40:22
PROD200780,LOC1256,Store,211,2025-06-24 11:36:13
PROD200798,LOC2201,Distributor,552,2025-05-11 03:37:12
PROD202536,LOC1220,Distributor,265,2024-09-04 00:19:46
PROD202074,LOC2226,Store,773,2024-09-27 14:12:49
PROD200097,LOC1522,Warehouse,757,2025-09-17 14:21:27
PROD204447,LOC2106,Warehouse,937,2025-07-28 21:55:22
PROD204751,LOC1883,Distributor,81,2025-03-13 17:09:50
PROD204656,LOC2723,Store,747,2023-07-29 06:27:33
PROD201722,LOC2480,Distributor,248,2025-09-08 16:30:23
PROD202302,LOC1454,Store,68,2024-02-05 15:29:31
PROD204685,LOC2146,Warehouse,283,2023-08-16 21:22:20
PROD201742,LOC1300,Distributor,491,2023-05-11 16:26:19
PROD201771,LOC2815,Store,480,2023-08-07 07:46:11
PROD203427,LOC2945,Warehouse,885,2024-05-05 09:34:41
PROD201625,LOC1387,Warehouse,749,2023-11-30 03:07:56
PROD200422,LOC1186,Store,605,2023-01-13 23:13:03
PROD202218,LOC1703,Store,279,2024-12-09 21:01:04
PROD204156,LOC2379,Store,992,2023-09-26 03:52:12
PROD203210,LOC1786,Store,53,2025-08-11 05:42:24
PROD201026,LOC2492,Distributor,35,2023-05-31 09:58:27
PROD201480,LOC1480,Distributor,542,2025-11-04 03:48:39
PROD204768,LOC2445,Distributor,328,2024-01-03 00:07:45
PROD203807,LOC1793,Store,619,2025-04-01 08:49:16
PROD203534,LOC1910,Warehouse,60,2025-09-28 05:25:57
PROD204734,LOC1996,Warehouse,247,2023-06-18 20:58:21
PROD200901,LOC1298,Distributor,364,2023-03-16 07:49:06
PROD202064,LOC2649,Warehouse,246,2025-12-08 04:02:05
PROD200744,LOC1197,Store,875,2024-04-06 04:54:18
PROD203588,LOC1819,Store,900,2024-09-23 06:24:31
PROD202632,LOC1219,Warehouse,803,2024-01-11 19:58:46
PROD201326,LOC2237,Warehouse,271,2025-01-13 17:18:36
PROD204424,LOC1457,Store,528,2023-02-01 01:33:15
PROD202291,LOC1514,Warehouse,374,2024-03-06 05:38:03
PROD203547,LOC2620,Warehouse,36,2025-02-28 07:57:45
PROD202330,LOC2754,Store,367,2024-01-03 05:18:16
PROD202128,LOC1574,Warehouse,596,2025-08-24 06:57:08
PROD201392,LOC2051,Warehouse,130,2025-07-19 13:11:52
PROD202332,LOC1629,Distributor,975,2024-05-06 09:08:44
PROD202359,LOC2541,Warehouse,39,2025-10-17 22:05:13
PROD200209,LOC2761,Distributor,115,2024-12-09 23:37:41
PROD201418,LOC1779,Warehouse,383,2025-03-02 13:57:23
PROD204550,LOC1555,Distributor,950,2025-11-04 08:41:35
PROD204700,LOC1889,Store,133,2023-03-27 15:21:40
PROD200169,LOC2260,Store,32,2023-07-11 12:29:24
PROD201296,LOC2287,Store,862,2024-03-17 05:42:27
PROD203740,LOC1598,Store,726,2025-11-06 16:32:12
PROD200850,LOC1849,Store,907,2023-03-21 19:26:15
PROD202520,LOC1615,Warehouse,875,2025-04-24 00:59:46
PROD203975,LOC2254,Distributor,718,2024-01-20 18:03:21
PROD203058,LOC2308,Store,567,2025-09-25 16:53:24
PROD200591,LOC1067,Warehouse,120,2024-06-30 12:09:00
PROD201220,LOC1666,Distributor,415,2025-06-18 08:36:44
PROD201589,LOC1086,Warehouse,467,2023-07-05 04:04:00
PROD203317,LOC1679,Warehouse,923,2025-05-25 03:28:39
PROD201010,LOC2594,Distributor,974,2025-09-30 15:24:00
PROD204612,LOC2318,Distributor,859,2025-02-14 11:53:06
PROD202832,LOC1437,Store,235,2025-09-15 08:37:15
PROD203509,LOC2246,Store,124,2024-03-17 06:25:22
PROD204209,LOC2482,Warehouse,733,2025-11-25 20:11:00
PROD202299,LOC2507,Warehouse,171,2025-03-22 14:03:11
PROD202871,LOC1588,Store,948,2025-10-30 15:32:23
PROD204250,LOC1905,Store,580,2023-06-12 08:37:19
PROD201428,LOC1482,Store,182,2024-03-23 01:19:39
PROD203591,LOC2214,Store,370,2024-07-23 07:42:30
PROD202838,LOC2056,Warehouse,903,2023-03-19 18:12:37
PROD200250,LOC1786,Distributor,184,2024-01-01 14:50:44
PROD203889,LOC2055,Warehouse,283,2023-06-21 07:55:00
PROD201799,LOC1705,Distributor,418,2025-01-18 23:23:05
PROD204938,LOC1827,Distributor,317,2025-10-16 12:45:22
PROD202229,LOC1846,Store,154,2025-05-04 09:48:31
PROD200544,LOC2812,Warehouse,112,2023-04-07 15:25:24
PROD202095,LOC1370,Store,287,2023-01-18 22:42:39
PROD202505,LOC1422,Distributor,782,2023-08-13 15:20:20
PROD200688,LOC1296,Warehouse,824,2024-09-13 03:19:51
PROD202857,LOC1363,Store,80,2023-11-14 19:22:42
PROD201348,LOC2861,Store,305,2023-07-02 17:35:25
PROD200773,LOC2460,Distributor,4,2023-05-26 15:58:40
PROD201441,LOC2186,Warehouse,395,2025-02-25 17:49:05
PROD202606,LOC1645,Store,637,2023-04-13 21:57:17
PROD203967,LOC2118,Warehouse,141,2024-02-27 15:44:07
PROD204159,LOC1914,Warehouse,612,2024-06-21 12:56:57
PROD200212,LOC2828,Store,47,2023-12-29 07:48:32
PROD204245,LOC2071,Warehouse,651,2024-12-05 16:31:21
PROD200211,LOC2316,Distributor,288,2024-08-23 22:34:41
PROD202085,LOC2524,Store,902,2024-05-20 21:15:56
PROD203578,LOC1829,Distributor,707,2025-09-29 21:58:49
PROD202211,LOC1855,Store,442,2025-12-22 20:07:33
PROD202695,LOC1761,Distributor,517,2025-07-27 18:48:33
PROD202314,LOC1335,Store,136,2024-08-06 23:24:53
PROD200370,LOC1644,Distributor,281,2024-04-15 00:28:02
PROD200076,LOC2935,Warehouse,320,2024-08-09 10:56:05
PROD201633,LOC2784,Store,175,2025-11-09 05:05:58
PROD200379,LOC2587,Distributor,670,2024-03-26 16:32:54
PROD201094,LOC2746,Distributor,711,2025-10-03 17:38:14
PROD200511,LOC2983,Store,762,2025-07-28 13:58:07
PROD204442,LOC2018,Distributor,1,2023-10-29 19:10:16
PROD201735,LOC1095,Store,494,2025-10-25 16:08:47
PROD202583,LOC2965,Warehouse,350,2023-08-31 08:56:54
PROD203252,LOC2019,Warehouse,979,2025-08-25 18:52:14
PROD202349,LOC2276,Store,778,2024-09-20 16:51:34
PROD202218,LOC1077,Distributor,594,2025-09-09 13:22:59
PROD202026,LOC2745,Distributor,288,2023-11-30 07:07:02
PROD202657,LOC1954,Distributor,125,2024-04-28 12:10:22
PROD201170,LOC2567,Store,239,2025-01-09 20:47:36
PROD200344,LOC1024,Store,118,2023-04-27 17:28:29
PROD202787,LOC2826,Warehouse,330,2023-08-20 09:10:09
PROD202263,LOC2245,Store,93,2024-02-20 08:45:27
PROD201241,LOC1244,Store,589,2025-12-24 09:49:28
PROD202878,LOC2690,Store,229,2023-06-25 12:37:57
PROD200677,LOC2186,Distributor,822,2023-06-04 15:41:27
PROD200934,LOC1900,Warehouse,722,2023-05-17 04:19:29
PROD203792,LOC1141,Distributor,927,2024-04-06 07:43:39
PROD204599,LOC2409,Warehouse,936,2023-11-20 10:46:25
PROD200785,LOC1002,Store,227,2024-04-05 03:45:06
PROD202924,LOC1063,Distributor,866,2025-04-01 15:26:56
PROD204575,LOC2921,Warehouse,99,2025-07-05 00:56:51
PROD201122,LOC1929,Warehouse,926,2025-12-02 02:00:42
PROD203336,LOC1342,Distributor,285,2024-05-04 15:49:03
PROD201188,LOC1338,Store,960,2025-11-09 21:11:20
PROD203426,LOC2103,Distributor,122,2024-05-06 03:07:32
PROD204556,LOC1609,Warehouse,252,2023-05-08 16:21:39
PROD202741,LOC1673,Store,907,2024-07-31 03:58:53
PROD201533,LOC2469,Distributor,937,2024-10-15 09:48:44
PROD200707,LOC1233,Warehouse,864,2024-07-17 01:44:31
PROD200668,LOC1761,Store,331,2023-06-16 02:40:26
PROD200158,LOC2012,Warehouse,680,2024-12-12 06:56:24
PROD202132,LOC2442,Store,866,2025-07-18 17:30:01
PROD201693,LOC1507,Store,876,2025-04-03 00:06:38
PROD201607,LOC1741,Distributor,556,2023-03-25 21:02:38
PROD201746,LOC2794,Store,149,2023-08-28 12:11:07
PROD200068,LOC2278,Warehouse,152,2025-09-22 22:02:54
PROD200132,LOC2222,Store,8,2024-11-13 02:35:11
PROD201850,LOC1667,Warehouse,773,2023-05-09 20:22:24
PROD204057,LOC2701,Distributor,97,2024-02-16 09:08:09
PROD200362,LOC1541,Warehouse,702,2024-02-27 13:25:01
PROD200467,LOC2189,Distributor,160,2025-03-13 16:47:52
PROD202662,LOC1758,Warehouse,781,2025-09-23 03:10:12
PROD201085,LOC2069,Warehouse,368,2023-09-15 19:37:19
PROD201900,LOC2828,Distributor,466,2023-01-13 19:34:52
PROD200279,LOC1343,Distributor,203,2025-06-04 02:14:48
PROD200101,LOC2222,Warehouse,39,2024-04-21 08:16:58
PROD202127,LOC1327,Distributor,639,2024-06-06 00:41:04
PROD202089,LOC2259,Distributor,747,2024-10-07 04:12:58
PROD201725,LOC1911,Warehouse,719,2025-07-28 16:39:54
PROD202876,LOC2148,Distributor,709,2023-09-13 13:17:59
PROD204189,LOC1417,Distributor,145,2024-04-25 14:34:14
PROD202388,LOC2271,Store,404,2023-01-07 03:52:20
PROD202038,LOC1200,Warehouse,393,2024-09-02 13:21:45
PROD203372,LOC1226,Warehouse,730,2024-07-04 11:40:28
PROD201256,LOC2020,Warehouse,195,2023-03-01 07:47:22
PROD201373,LOC2818,Distributor,640,2025-02-04 11:02:20
PROD202263,LOC2781,Warehouse,870,2023-08-01 17:47:30
PROD203553,LOC1737,Store,629,2023-02-21 15:02:54
PROD200363,LOC2096,Warehouse,697,2025-02-25 18:06:22
PROD204963,LOC1934,Store,993,2024-11-19 23:05:34
PROD203058,LOC2930,Distributor,892,2024-02-05 06:31:09
PROD201232,LOC1161,Store,964,2025-03-03 04:49:53
PROD201121,LOC2067,Store,176,2023-05-20 16:02:14
PROD204068,LOC1502,Store,460,2025-01-07 17:56:32
PROD202959,LOC1909,Warehouse,0,2024-06-23 15:56:54
PROD202015,LOC2683,Store,433,2023-08-05 14:24:01
PROD204537,LOC2874,Warehouse,428,2025-11-25 04:30:57
PROD204383,LOC2126,Distributor,787,2025-01-12 18:12:23
PROD202146,LOC2804,Warehouse,405,2025-06-20 18:01:10
PROD200531,LOC2801,Warehouse,836,2024-02-29 15:59:52
PROD204449,LOC2395,Warehouse,379,2024-12-25 12:24:41
PROD202158,LOC1587,Store,561,2024-12-13 22:42:41
PROD202570,LOC1452,Distributor,317,2023-01-04 04:21:32
PROD204068,LOC1506,Store,92,2024-09-11 11:15:10
PROD201455,LOC2359,Warehouse,819,2023-11-26 08:14:04
PROD202678,LOC1749,Warehouse,44,2024-05-25 18:58:30
PROD202441,LOC2223,Store,31,2024-09-03 01:21:34
PROD203642,LOC2488,Warehouse,611,2025-03-21 11:24:37
PROD201223,LOC2129,Distributor,425,2024-03-19 23:20:51
PROD204333,LOC2261,Warehouse,540,2025-09-24 19:55:14
PROD200057,LOC2940,Warehouse,130,2023-08-26 03:50:59
PROD200396,LOC2610,Store,968,2025-07-26 20:10:16
PROD203480,LOC1962,Distributor,411,2025-04-03 14:27:29
PROD201901,LOC2153,Warehouse,436,2023-12-03 07:31:07
PROD204972,LOC2171,Distributor,788,2023-01-11 05:22:02
PROD202569,LOC1066,Store,39,2023-10-09 10:09:33
PROD201959,LOC1139,Store,321,2024-04-05 09:08:31
PROD204866,LOC2887,Distributor,254,2024-04-12 19:47:00
PROD203006,LOC2695,Store,258,2025-02-15 17:55:20
PROD202278,LOC1490,Store,579,2025-11-19 05:10:48
PROD201196,LOC1864,Warehouse,323,2023-08-29 22:47:42
PROD202514,LOC1858,Distributor,477,2025-01-03 04:03:28
PROD203295,LOC2448,Store,585,2025-03-04 04:59:38
PROD201779,LOC1997,Distributor,316,2024-12-11 14:17:57
PROD203573,LOC2127,Distributor,271,2023-10-08 05:00:01
PROD204405,LOC1678,Distributor,230,2023-07-07 03:31:40
PROD200733,LOC2288,Warehouse,483,2024-12-06 21:16:26
PROD201229,LOC1908,Store,814,2023-10-01 20:36:05
PROD203791,LOC2002,Warehouse,262,2024-10-07 15:47:09
PROD200933,LOC2285,Store,577,2025-08-17 15:58:13
PROD202975,LOC2419,Warehouse,921,2024-05-05 17:45:18
PROD204906,LOC2089,Warehouse,273,2024-05-02 21:37:53
PROD200544,LOC1747,Store,147,2025-10-22 13:47:31
PROD202236,LOC2704,Store,955,2023-09-02 11:06:17
PROD204980,LOC1748,Warehouse,633,2025-06-04 13:43:34
PROD203918,LOC1126,Store,113,2023-05-08 15:14:42
PROD204845,LOC2116,Store,573,2024-10-14 04:00:22
PROD200902,LOC1587,Warehouse,461,2025-02-23 21:57:30
PROD203365,LOC1224,Store,351,2023-08-08 03:40:13
PROD204759,LOC2870,Warehouse,263,2025-12-03 11:49:36
PROD202142,LOC2124,Store,377,2024-09-11 00:12:56
PROD202342,LOC2582,Warehouse,777,2023-04-12 23:18:44
PROD202483,LOC1707,Store,330,2025-12-21 06:17:34
PROD203648,LOC2142,Store,151,2025-04-07 14:31:54
PROD200641,LOC1548,Distributor,538,2023-03-25 21:12:12
PROD200527,LOC1740,Distributor,117,2023-07-27 01:25:01
PROD204048,LOC2816,Store,12,2025-02-19 07:58:23
PROD202251,LOC1841,Warehouse,641,2024-03-21 01:15:53
PROD201896,LOC1881,Distributor,664,2024-03-24 04:15:08
PROD201866,LOC1390,Store,772,2023-01-16 17:22:00
PROD203384,LOC2606,Distributor,749,2024-09-19 13:03:38
PROD201802,LOC1546,Store,373,2023-10-20 10:42:03
PROD201874,LOC1491,Store,84,2024-05-22 02:02:03
PROD204281,LOC2543,Warehouse,706,2025-07-17 00:11:42
PROD204146,LOC1589,Distributor,728,2025-11-27 07:50:50
PROD203367,LOC1835,Distributor,192,2025-05-11 20:43:20
PROD200047,LOC1022,Warehouse,557,2024-01-07 11:32:34
PROD200460,LOC1994,Store,363,2025-03-30 01:25:21
PROD201582,LOC2782,Store,848,2024-10-13 03:40:43
PROD203512,LOC3000,Store,94,2023-11-14 04:28:24
PROD203273,LOC1448,Store,967,2025-05-20 13:34:45
PROD204348,LOC1072,Distributor,697,2025-10-14 03:20:48
PROD204842,LOC1173,Store,405,2024-08-11 20:21:59
PROD202312,LOC2128,Distributor,36,2025-02-06 18:54:33
PROD204647,LOC1353,Store,219,2024-03-07 18:59:56
PROD200713,LOC2468,Store,693,2023-12-12 18:23:59
PROD201436,LOC2807,Store,787,2025-12-28 00:06:33
PROD202634,LOC1072,Distributor,400,2024-04-04 00:23:37
PROD203064,LOC1893,Warehouse,233,2023-10-12 13:01:33
PROD204887,LOC2707,Distributor,920,2023-02-28 14:14:39
PROD204245,LOC2247,Distributor,821,2024-05-03 23:59:02
PROD202487,LOC2724,Distributor,811,2025-08-14 16:21:33
PROD201851,LOC2057,Store,88,2025-02-09 15:06:13
PROD200662,LOC1316,Warehouse,664,2024-06-09 19:39:45
PROD200024,LOC1949,Warehouse,986,2024-09-14 03:12:59
PROD203938,LOC1934,Distributor,261,2024-12-06 18:55:17
PROD204700,LOC2454,Store,177,2023-10-03 22:38:04
PROD201948,LOC2435,Store,316,2024-08-31 03:22:05
PROD204941,LOC2772,Warehouse,75,2023-09-07 12:40:33
PROD200123,LOC2592,Distributor,578,2025-10-14 00:12:51
PROD201030,LOC2678,Store,556,2025-12-23 21:06:28
PROD204777,LOC2495,Store,105,2025-01-05 07:21:14
PROD204422,LOC1775,Warehouse,440,2025-06-21 21:55:04
PROD203311,LOC1261,Warehouse,327,2024-06-21 09:08:14
PROD204354,LOC2376,Distributor,63,2023-11-19 06:11:39
PROD203077,LOC2881,Warehouse,383,2025-08-30 22:49:49
PROD204139,LOC2736,Distributor,167,2023-02-20 08:30:09
PROD202192,LOC2556,Distributor,223,2024-08-16 23:31:53
PROD200443,LOC2000,Store,130,2023-05-08 02:13:18
PROD202777,LOC2382,Warehouse,343,2025-06-09 04:00:39
PROD200858,LOC1723,Store,198,2025-07-04 18:21:51
PROD200195,LOC2296,Warehouse,405,2025-10-08 02:39:56
PROD201199,LOC1028,Warehouse,839,2025-10-15 12:50:32
PROD200333,LOC2187,Distributor,34,2023-09-24 23:19:19
PROD202510,LOC1955,Distributor,228,2024-08-26 23:26:32
PROD200714,LOC1191,Distributor,577,2024-06-06 02:04:13
PROD200612,LOC1629,Warehouse,113,2023-08-30 02:12:07
PROD202442,LOC1826,Store,470,2025-08-17 04:45:59
PROD202189,LOC1268,Warehouse,857,2023-12-10 02:28:27
PROD204882,LOC1889,Store,492,2025-12-25 19:25:49
PROD201650,LOC1790,Distributor,125,2023-08-05 11:11:40
PROD200306,LOC2627,Distributor,677,2024-11-16 05:14:48
PROD201205,LOC1681,Distributor,10,2023-10-31 03:15:10
PROD201765,LOC2213,Store,641,2025-07-03 18:06:11
PROD201489,LOC1863,Store,368,2025-06-25 13:40:35
PROD202942,LOC1308,Distributor,145,2025-11-23 23:57:14
PROD204536,LOC1182,Store,689,2024-09-14 06:37:47
PROD201419,LOC1046,Distributor,11,2023-05-15 15:51:26
PROD204796,LOC2909,Distributor,616,2024-01-01 11:50:39
PROD201688,LOC1964,Store,82,2024-08-18 12:18:58
PROD202808,LOC2329,Store,504,2023-09-04 14:14:43
PROD200564,LOC1861,Distributor,454,2023-05-08 18:51:35
PROD201237,LOC1053,Distributor,890,2023-04-28 05:53:40
PROD204237,LOC2987,Distributor,641,2025-10-28 23:24:17
PROD202379,LOC2200,Store,814,2025-08-24 05:01:50
PROD203330,LOC2340,Warehouse,739,2024-02-13 13:18:38
PROD204433,LOC1566,Store,212,2025-10-12 15:18:24
PROD204946,LOC1220,Warehouse,229,2024-06-03 06:31:38
PROD200812,LOC2014,Store,31,2024-08-24 21:53:06
PROD200055,LOC1590,Warehouse,452,2023-07-28 10:44:01
PROD201886,LOC2468,Distributor,966,2025-11-30 03:27:29
PROD204020,LOC2376,Store,594,2024-09-08 12:00:59
PROD204480,LOC1694,Distributor,927,2024-10-21 01:12:40
PROD204231,LOC1360,Distributor,611,2023-05-24 00:26:43
PROD200863,LOC1914,Warehouse,682,2025-06-13 08:25:27
PROD201544,LOC2811,Store,720,2023-03-18 06:35:53
PROD204599,LOC2963,Warehouse,866,2025-01-08 07:02:30
PROD202507,LOC2918,Distributor,105,2025-11-14 17:22:13
PROD204211,LOC1477,Distributor,468,2023-04-15 21:31:54
PROD204393,LOC1422,Warehouse,62,2023-11-15 23:58:29
PROD200232,LOC1918,Store,509,2023-07-21 02:22:46
PROD200400,LOC2755,Warehouse,678,2023-09-13 22:50:16
PROD200219,LOC2867,Warehouse,456,2023-09-09 20:30:36
PROD203171,LOC2931,Store,812,2023-06-05 08:53:08
PROD200234,LOC2399,Distributor,188,2024-10-01 18:45:06
PROD200723,LOC2132,Warehouse,718,2024-05-13 14:05:01
