dealer_id,dealer_name,city,state,created_at
DEAL41746,Dealer_1746,Mumbai,Maharashtra,2024-10-08 22:15:11
DEAL41747,Dealer_1747,Delhi,Uttar Pradesh,2024-04-19 17:25:54
DEAL41748,Dealer_1748,Pune,Telangana,2025-08-06 22:00:48
DEAL41749,Dealer_1749,Pune,Delhi,2023-03-26 20:22:05
DEAL41750,Dealer_1750,Hyderabad,Uttar Pradesh,2023-04-27 07:23:30
DEAL41751,Dealer_1751,Pune,Rajasthan,2023-01-21 14:49:35
DEAL41752,Dealer_1752,Lucknow,Maharashtra,2023-12-09 21:46:39
DEAL41753,Dealer_1753,Nagpur,Maharashtra,2025-04-08 04:51:06
DEAL41754,Dealer_1754,Pune,Tamil Nadu,2025-04-02 12:29:29
DEAL41755,Dealer_1755,Delhi,Gujarat,2023-06-01 07:10:44
DEAL41756,Dealer_1756,Bengaluru,Maharashtra,2024-12-12 23:38:30
DEAL41757,Dealer_1757,Nagpur,Telangana,2025-11-24 03:32:31
DEAL41758,Dealer_1758,Lucknow,Karnataka,2023-04-14 06:16:31
DEAL41759,Dealer_1759,Pune,Telangana,2024-11-23 01:00:15
DEAL41760,Dealer_1760,Pune,Uttar Pradesh,2025-05-18 20:53:59
DEAL41761,Dealer_1761,Delhi,Maharashtra,2025-05-19 07:22:22
DEAL41762,Dealer_1762,Kolkata,Gujarat,2025-04-24 15:30:25
DEAL41763,Dealer_1763,Jaipur,Telangana,2025-10-23 16:09:39
DEAL41764,Dealer_1764,Jaipur,Uttar Pradesh,2025-02-17 23:07:39
DEAL41765,Dealer_1765,Hyderabad,Maharashtra,2025-03-07 05:23:57
DEAL41766,Dealer_1766,Pune,Karnataka,2025-05-06 02:17:46
DEAL41767,Dealer_1767,Nagpur,Uttar Pradesh,2024-09-04 14:24:01
DEAL41768,Dealer_1768,Chennai,Telangana,2024-04-20 13:31:55
DEAL41769,Dealer_1769,Ahmedabad,West Bengal,2023-07-13 14:07:46
DEAL41770,Dealer_1770,Ahmedabad,Uttar Pradesh,2023-05-07 22:25:11
DEAL41771,Dealer_1771,Ahmedabad,Karnataka,2024-05-08 12:32:20
DEAL41772,Dealer_1772,Kolkata,Maharashtra,2024-02-18 18:10:21
DEAL41773,Dealer_1773,Chennai,Gujarat,2025-09-17 17:16:29
DEAL41774,Dealer_1774,Mumbai,Gujarat,2025-04-20 17:05:20
DEAL41775,Dealer_1775,Chennai,Telangana,2023-06-26 13:58:45
DEAL41776,Dealer_1776,Nagpur,Maharashtra,2025-08-05 21:22:22
DEAL41777,Dealer_1777,Jaipur,Gujarat,2023-12-01 19:38:33
DEAL41778,Dealer_1778,Nagpur,Telangana,2024-06-29 08:16:09
DEAL41779,Dealer_1779,Pune,Karnataka,2023-03-08 20:33:55
DEAL41780,Dealer_1780,Ahmedabad,Rajasthan,2024-02-20 20:18:22
DEAL41781,Dealer_1781,Chennai,Gujarat,2024-05-10 21:16:02
DEAL41782,Dealer_1782,Delhi,Gujarat,2025-06-22 15:56:29
DEAL41783,Dealer_1783,Delhi,Maharashtra,2025-01-26 13:57:11
DEAL41784,Dealer_1784,Chennai,Telangana,2023-07-14 19:12:12
DEAL41785,Dealer_1785,Pune,Maharashtra,2025-09-13 10:28:17
DEAL41786,Dealer_1786,Lucknow,Karnataka,2023-09-03 04:24:22
DEAL41787,Dealer_1787,Chennai,Gujarat,2025-06-22 15:28:44
DEAL41788,Dealer_1788,Hyderabad,Tamil Nadu,2024-06-29 02:18:20
DEAL41789,Dealer_1789,Delhi,Rajasthan,2025-01-09 06:36:35
DEAL41790,Dealer_1790,Delhi,Delhi,2023-04-22 10:23:55
DEAL41791,Dealer_1791,Nagpur,Gujarat,2024-08-19 01:49:26
DEAL41792,Dealer_1792,Pune,Gujarat,2025-04-18 22:27:56
DEAL41793,Dealer_1793,Hyderabad,Maharashtra,2024-03-23 06:59:24
DEAL41794,Dealer_1794,Mumbai,Tamil Nadu,2023-01-13 16:09:12
DEAL41795,Dealer_1795,Ahmedabad,Rajasthan,2023-02-09 02:07:12
DEAL41796,Dealer_1796,Kolkata,Karnataka,2023-05-12 02:52:49
DEAL41797,Dealer_1797,Nagpur,Rajasthan,2023-09-27 19:25:07
DEAL41798,Dealer_1798,Mumbai,Maharashtra,2024-12-21 11:01:28
DEAL41799,Dealer_1799,Ahmedabad,Maharashtra,2023-01-13 16:48:10
DEAL41800,Dealer_1800,Surat,Telangana,2025-07-19 10:39:50
DEAL41801,Dealer_1801,Pune,Maharashtra,2023-03-10 19:43:08
DEAL41802,Dealer_1802,Jaipur,West Bengal,2023-09-09 00:07:42
DEAL41803,Dealer_1803,Ahmedabad,Gujarat,2024-10-05 09:06:33
DEAL41804,Dealer_1804,Jaipur,Tamil Nadu,2023-07-17 01:10:46
DEAL41805,Dealer_1805,Chennai,Karnataka,2024-09-11 08:11:14
DEAL41806,Dealer_1806,Mumbai,Maharashtra,2025-05-22 07:51:55
DEAL41807,Dealer_1807,Hyderabad,Rajasthan,2025-07-04 11:35:09
DEAL41808,Dealer_1808,Jaipur,Delhi,2023-02-09 06:07:31
DEAL41809,Dealer_1809,Nagpur,Telangana,2024-03-11 16:44:20
DEAL41810,Dealer_1810,Ahmedabad,Gujarat,2025-10-03 08:52:43
DEAL41811,Dealer_1811,Chennai,Gujarat,2023-12-10 22:06:00
DEAL41812,Dealer_1812,Bengaluru,West Bengal,2024-02-15 20:39:43
DEAL41813,Dealer_1813,Kolkata,Uttar Pradesh,2025-07-30 23:42:40
DEAL41814,Dealer_1814,Nagpur,Uttar Pradesh,2023-02-22 08:13:15
DEAL41815,Dealer_1815,Jaipur,West Bengal,2024-01-22 22:41:16
DEAL41816,Dealer_1816,Chennai,Maharashtra,2024-11-17 20:59:38
DEAL41817,Dealer_1817,Ahmedabad,Tamil Nadu,2025-10-29 20:53:29
DEAL41818,Dealer_1818,Bengaluru,Tamil Nadu,2023-01-05 02:31:12
DEAL41819,Dealer_1819,Lucknow,West Bengal,2023-10-25 14:30:34
DEAL41820,Dealer_1820,Delhi,Rajasthan,2024-10-06 19:16:13
DEAL41821,Dealer_1821,Ahmedabad,Gujarat,2023-08-20 14:19:02
DEAL41822,Dealer_1822,Delhi,West Bengal,2025-09-27 18:50:37
DEAL41823,Dealer_1823,Kolkata,Maharashtra,2025-12-16 10:20:49
DEAL41824,Dealer_1824,Kolkata,Uttar Pradesh,2023-06-15 00:41:37
DEAL41825,Dealer_1825,Bengaluru,West Bengal,2024-02-06 11:32:35
DEAL41826,Dealer_1826,Surat,Uttar Pradesh,2024-08-08 10:05:09
DEAL41827,Dealer_1827,Bengaluru,Maharashtra,2024-08-18 06:33:21
DEAL41828,Dealer_1828,Kolkata,Uttar Pradesh,2024-09-12 00:16:20
DEAL41829,Dealer_1829,Bengaluru,Maharashtra,2025-08-07 21:16:52
DEAL41830,Dealer_1830,Lucknow,Gujarat,2023-11-15 15:30:25
DEAL41831,Dealer_1831,Lucknow,Telangana,2024-05-29 16:20:26
DEAL41832,Dealer_1832,Hyderabad,Gujarat,2023-09-29 17:23:00
DEAL41833,Dealer_1833,Hyderabad,Rajasthan,2025-11-28 22:18:40
DEAL41834,Dealer_1834,Ahmedabad,Maharashtra,2024-01-09 10:05:47
DEAL41835,Dealer_1835,Hyderabad,Rajasthan,2024-05-19 13:34:28
DEAL41836,Dealer_1836,Delhi,Delhi,2025-07-02 11:20:11
DEAL41837,Dealer_1837,Pune,Maharashtra,2025-05-09 11:56:00
DEAL41838,Dealer_1838,Jaipur,Gujarat,2023-02-28 16:16:01
DEAL41839,Dealer_1839,Bengaluru,Tamil Nadu,2025-10-22 17:47:21
DEAL41840,Dealer_1840,Mumbai,Karnataka,2023-07-16 05:35:26
DEAL41841,Dealer_1841,Surat,Uttar Pradesh,2024-12-24 02:03:24
DEAL41842,Dealer_1842,Pune,Uttar Pradesh,2024-08-31 13:38:22
DEAL41843,Dealer_1843,Delhi,Karnataka,2025-06-04 09:51:30
DEAL41844,Dealer_1844,Jaipur,Telangana,2024-05-21 08:57:18
DEAL41845,Dealer_1845,Chennai,Maharashtra,2023-05-02 00:53:39
DEAL41846,Dealer_1846,Bengaluru,Gujarat,2023-11-29 07:19:32
DEAL41847,Dealer_1847,Pune,Tamil Nadu,2024-07-08 06:16:17
DEAL41848,Dealer_1848,Ahmedabad,Delhi,2023-03-04 20:23:25
DEAL41849,Dealer_1849,Kolkata,Maharashtra,2023-05-17 21:21:10
DEAL41850,Dealer_1850,Chennai,Telangana,2025-02-23 11:25:11
DEAL41851,Dealer_1851,Nagpur,Gujarat,2024-08-09 23:26:30
DEAL41852,Dealer_1852,Mumbai,Delhi,2024-03-14 07:20:52
DEAL41853,Dealer_1853,Hyderabad,West Bengal,2023-08-31 02:14:04
DEAL41854,Dealer_1854,Nagpur,Tamil Nadu,2025-04-09 18:45:56
DEAL41855,Dealer_1855,Ahmedabad,Karnataka,2025-11-03 08:34:20
DEAL41856,Dealer_1856,Kolkata,Uttar Pradesh,2025-07-05 12:27:43
DEAL41857,Dealer_1857,Delhi,Rajasthan,2023-06-16 02:01:47
DEAL41858,Dealer_1858,Chennai,Delhi,2025-05-19 08:17:32
DEAL41859,Dealer_1859,Mumbai,Delhi,2023-03-08 01:27:23
DEAL41860,Dealer_1860,Bengaluru,Maharashtra,2024-07-31 07:37:22
DEAL41861,Dealer_1861,Kolkata,Telangana,2024-06-08 14:56:17
DEAL41862,Dealer_1862,Kolkata,Karnataka,2025-10-22 16:13:29
DEAL41863,Dealer_1863,Surat,Maharashtra,2024-06-28 14:14:46
DEAL41864,Dealer_1864,Chennai,Maharashtra,2025-09-18 00:42:14
DEAL41865,Dealer_1865,Ahmedabad,Tamil Nadu,2023-04-06 09:35:52
DEAL41866,Dealer_1866,Mumbai,Gujarat,2025-03-19 03:38:09
DEAL41867,Dealer_1867,Pune,Gujarat,2024-08-26 02:43:59
DEAL41868,Dealer_1868,Pune,Maharashtra,2024-08-11 03:15:21
DEAL41869,Dealer_1869,Jaipur,West Bengal,2023-10-06 18:08:27
DEAL41870,Dealer_1870,Mumbai,Telangana,2025-02-06 21:48:08
DEAL41871,Dealer_1871,Surat,Rajasthan,2023-05-07 05:55:13
DEAL41872,Dealer_1872,Pune,Maharashtra,2023-01-04 08:31:09
DEAL41873,Dealer_1873,Jaipur,Uttar Pradesh,2024-04-29 23:41:43
DEAL41874,Dealer_1874,Delhi,Tamil Nadu,2024-09-10 00:35:21
DEAL41875,Dealer_1875,Jaipur,Delhi,2025-08-25 13:29:19
DEAL41876,Dealer_1876,Mumbai,Tamil Nadu,2025-04-20 19:48:44
DEAL41877,Dealer_1877,Delhi,Delhi,2024-07-09 01:38:22
DEAL41878,Dealer_1878,Delhi,Gujarat,2025-06-01 15:01:52
DEAL41879,Dealer_1879,Kolkata,Gujarat,2023-11-27 18:35:03
DEAL41880,Dealer_1880,Nagpur,Gujarat,2023-11-02 19:39:34
DEAL41881,Dealer_1881,Chennai,Maharashtra,2025-07-04 15:44:40
DEAL41882,Dealer_1882,Surat,Maharashtra,2025-08-25 20:06:57
DEAL41883,Dealer_1883,Hyderabad,Karnataka,2025-12-10 15:19:06
DEAL41884,Dealer_1884,Nagpur,West Bengal,2023-09-09 13:08:59
DEAL41885,Dealer_1885,Jaipur,Delhi,2024-11-13 01:04:14
DEAL41886,Dealer_1886,Lucknow,Gujarat,2025-10-29 12:25:05
DEAL41887,Dealer_1887,Ahmedabad,Telangana,2024-12-13 02:01:15
DEAL41888,Dealer_1888,Mumbai,Maharashtra,2024-04-22 11:42:56
DEAL41889,Dealer_1889,Kolkata,Gujarat,2024-04-15 07:35:33
DEAL41890,Dealer_1890,Mumbai,Maharashtra,2024-10-18 02:20:26
DEAL41891,Dealer_1891,Delhi,Rajasthan,2025-11-22 20:54:28
DEAL41892,Dealer_1892,Pune,Maharashtra,2025-04-19 09:05:06
DEAL41893,Dealer_1893,Pune,Uttar Pradesh,2024-07-13 23:31:31
DEAL41894,Dealer_1894,Chennai,Maharashtra,2023-02-25 05:12:31
DEAL41895,Dealer_1895,Bengaluru,Karnataka,2024-03-27 18:36:01
DEAL41896,Dealer_1896,Ahmedabad,Gujarat,2024-08-11 13:48:31
DEAL41897,Dealer_1897,Surat,Maharashtra,2024-12-09 18:31:15
DEAL41898,Dealer_1898,Ahmedabad,Uttar Pradesh,2023-11-24 21:22:15
DEAL41899,Dealer_1899,Ahmedabad,Maharashtra,2023-11-19 15:07:39
DEAL41900,Dealer_1900,Kolkata,Maharashtra,2025-12-29 02:04:13
DEAL41901,Dealer_1901,Lucknow,West Bengal,2024-05-02 01:19:54
DEAL41902,Dealer_1902,Nagpur,Uttar Pradesh,2023-05-10 12:12:57
DEAL41903,Dealer_1903,Kolkata,Tamil Nadu,2024-10-26 21:27:54
DEAL41904,Dealer_1904,Bengaluru,West Bengal,2023-06-10 06:59:36
DEAL41905,Dealer_1905,Hyderabad,Gujarat,2024-04-11 01:49:37
DEAL41906,Dealer_1906,Pune,Uttar Pradesh,2024-10-26 20:10:36
DEAL41907,Dealer_1907,Mumbai,Gujarat,2024-06-26 00:51:51
DEAL41908,Dealer_1908,Mumbai,West Bengal,2025-10-20 16:53:49
DEAL41909,Dealer_1909,Jaipur,West Bengal,2023-10-29 09:19:02
DEAL41910,Dealer_1910,Mumbai,Maharashtra,2025-03-15 12:34:16
DEAL41911,Dealer_1911,Chennai,Rajasthan,2024-10-31 07:24:55
DEAL41912,Dealer_1912,Lucknow,Delhi,2023-10-03 22:18:17
DEAL41913,Dealer_1913,Ahmedabad,Gujarat,2025-06-21 11:04:27
DEAL41914,Dealer_1914,Surat,Maharashtra,2025-09-03 22:28:19
DEAL41915,Dealer_1915,Ahmedabad,Delhi,2024-04-19 20:32:24
DEAL41916,Dealer_1916,Bengaluru,Rajasthan,2023-08-11 14:26:49
DEAL41917,Dealer_1917,Hyderabad,Gujarat,2025-04-27 19:52:07
DEAL41918,Dealer_1918,Jaipur,Maharashtra,2024-01-06 12:33:04
DEAL41919,Dealer_1919,Bengaluru,Uttar Pradesh,2025-12-30 16:14:07
DEAL41920,Dealer_1920,Mumbai,Tamil Nadu,2025-04-22 14:50:43
DEAL41921,Dealer_1921,Ahmedabad,Gujarat,2023-04-10 17:50:24
DEAL41922,Dealer_1922,Delhi,Maharashtra,2024-04-30 05:43:11
DEAL41923,Dealer_1923,Mumbai,Gujarat,2023-08-02 15:19:22
DEAL41924,Dealer_1924,Lucknow,Maharashtra,2024-09-21 23:22:07
DEAL41925,Dealer_1925,Pune,West Bengal,2024-05-05 17:01:44
DEAL41926,Dealer_1926,Bengaluru,Gujarat,2024-06-17 13:36:15
DEAL41927,Dealer_1927,Bengaluru,Uttar Pradesh,2023-04-11 23:56:19
DEAL41928,Dealer_1928,Ahmedabad,Maharashtra,2025-03-24 00:48:57
DEAL41929,Dealer_1929,Lucknow,Gujarat,2025-02-12 11:59:24
DEAL41930,Dealer_1930,Lucknow,Maharashtra,2023-09-17 23:13:31
DEAL41931,Dealer_1931,Chennai,West Bengal,2024-11-18 13:41:29
DEAL41932,Dealer_1932,Ahmedabad,Telangana,2023-03-05 03:00:00
DEAL41933,Dealer_1933,Lucknow,Maharashtra,2023-03-08 21:17:35
DEAL41934,Dealer_1934,Mumbai,Maharashtra,2025-09-01 17:28:50
DEAL41935,Dealer_1935,Delhi,Uttar Pradesh,2023-05-18 16:45:30
DEAL41936,Dealer_1936,Hyderabad,Uttar Pradesh,2025-03-26 10:10:30
DEAL41937,Dealer_1937,Kolkata,Delhi,2025-09-25 08:42:03
DEAL41938,Dealer_1938,Bengaluru,Uttar Pradesh,2023-01-15 02:08:44
DEAL41939,Dealer_1939,Ahmedabad,Delhi,2025-11-16 22:11:40
DEAL41940,Dealer_1940,Pune,Gujarat,2024-12-06 05:00:14
DEAL41941,Dealer_1941,Mumbai,Tamil Nadu,2024-10-24 15:12:24
DEAL41942,Dealer_1942,Hyderabad,Maharashtra,2025-04-13 14:01:30
DEAL41943,Dealer_1943,Bengaluru,West Bengal,2025-10-19 10:45:39
DEAL41944,Dealer_1944,Bengaluru,Tamil Nadu,2024-11-04 14:50:00
DEAL41945,Dealer_1945,Chennai,Rajasthan,2023-08-24 02:00:17
DEAL41946,Dealer_1946,Lucknow,Tamil Nadu,2025-10-13 12:53:41
DEAL41947,Dealer_1947,Kolkata,Gujarat,2024-11-11 00:13:55
DEAL41948,Dealer_1948,Lucknow,Telangana,2023-05-16 07:44:33
DEAL41949,Dealer_1949,Jaipur,Uttar Pradesh,2025-05-06 19:47:11
DEAL41950,Dealer_1950,Ahmedabad,Maharashtra,2023-04-22 20:34:31
DEAL41951,Dealer_1951,Mumbai,Gujarat,2024-03-15 14:25:39
DEAL41952,Dealer_1952,Bengaluru,Maharashtra,2024-05-15 23:30:11
DEAL41953,Dealer_1953,Surat,Rajasthan,2025-10-11 12:59:58
DEAL41954,Dealer_1954,Ahmedabad,Rajasthan,2025-03-06 07:33:38
DEAL41955,Dealer_1955,Chennai,Maharashtra,2024-04-14 23:16:02
DEAL41956,Dealer_1956,Mumbai,Maharashtra,2024-03-15 11:38:11
DEAL41957,Dealer_1957,Bengaluru,Gujarat,2025-09-04 09:23:52
DEAL41958,Dealer_1958,Ahmedabad,Maharashtra,2025-02-04 04:17:59
DEAL41959,Dealer_1959,Nagpur,Telangana,2025-11-28 18:04:58
DEAL41960,Dealer_1960,Chennai,Tamil Nadu,2024-01-10 14:49:13
DEAL41961,Dealer_1961,Nagpur,Telangana,2023-01-22 08:36:59
DEAL41962,Dealer_1962,Ahmedabad,Uttar Pradesh,2023-05-08 15:36:36
DEAL41963,Dealer_1963,Pune,Tamil Nadu,2025-03-12 08:15:27
DEAL41964,Dealer_1964,Nagpur,West Bengal,2023-09-05 17:20:34
DEAL41965,Dealer_1965,Nagpur,Tamil Nadu,2025-03-29 06:11:01
DEAL41966,Dealer_1966,Ahmedabad,Karnataka,2024-09-02 00:51:48
DEAL41967,Dealer_1967,Lucknow,Rajasthan,2025-09-19 16:39:43
DEAL41968,Dealer_1968,Pune,Gujarat,2023-04-18 07:37:58
DEAL41969,Dealer_1969,Lucknow,Maharashtra,2025-04-08 19:18:11
DEAL41970,Dealer_1970,Pune,Maharashtra,2025-09-23 07:09:24
DEAL41971,Dealer_1971,Ahmedabad,Maharashtra,2025-01-25 20:57:04
DEAL41972,Dealer_1972,Delhi,Maharashtra,2024-01-01 06:47:55
DEAL41973,Dealer_1973,Pune,West Bengal,2025-06-30 17:04:56
DEAL41974,Dealer_1974,Chennai,Gujarat,2024-01-08 17:35:39
DEAL41975,Dealer_1975,Pune,West Bengal,2025-05-29 08:27:41
DEAL41976,Dealer_1976,Pune,Telangana,2025-05-15 06:22:28
DEAL41977,Dealer_1977,Jaipur,Rajasthan,2025-01-26 16:54:47
DEAL41978,Dealer_1978,Chennai,Karnataka,2025-10-30 08:30:12
DEAL41979,Dealer_1979,Ahmedabad,Gujarat,2025-12-06 04:57:14
DEAL41980,Dealer_1980,Mumbai,Telangana,2025-04-29 13:13:16
DEAL41981,Dealer_1981,Lucknow,Uttar Pradesh,2025-08-18 11:18:57
DEAL41982,Dealer_1982,Ahmedabad,Tamil Nadu,2024-02-10 03:44:49
DEAL41983,Dealer_1983,Kolkata,Maharashtra,2024-06-04 01:32:12
DEAL41984,Dealer_1984,Mumbai,Tamil Nadu,2024-03-31 06:44:36
DEAL41985,Dealer_1985,Bengaluru,West Bengal,2025-03-27 09:38:50
DEAL41986,Dealer_1986,Surat,Maharashtra,2025-06-18 17:00:31
DEAL41987,Dealer_1987,Jaipur,Maharashtra,2023-09-10 20:36:00
DEAL41988,Dealer_1988,Lucknow,West Bengal,2023-05-01 10:59:35
DEAL41989,Dealer_1989,Delhi,Tamil Nadu,2023-09-09 15:11:07
DEAL41990,Dealer_1990,Bengaluru,Rajasthan,2024-07-25 00:02:09
DEAL41991,Dealer_1991,Pune,Tamil Nadu,2024-06-06 22:36:57
DEAL41992,Dealer_1992,Lucknow,Rajasthan,2025-10-26 03:10:02
DEAL41993,Dealer_1993,Kolkata,Gujarat,2025-10-25 18:16:52
DEAL41994,Dealer_1994,Delhi,Uttar Pradesh,2025-10-14 22:38:03
DEAL41995,Dealer_1995,Pune,Gujarat,2025-07-14 15:27:16
DEAL41996,Dealer_1996,Hyderabad,Karnataka,2025-01-14 18:32:05
DEAL41997,Dealer_1997,Nagpur,Maharashtra,2025-07-25 10:48:42
DEAL41998,Dealer_1998,Nagpur,Delhi,2023-08-20 10:42:48
DEAL41999,Dealer_1999,Kolkata,Telangana,2024-05-20 21:39:59
DEAL42000,Dealer_2000,Nagpur,Delhi,2023-12-06 20:54:03
