sale_id,customer_id,customer_type,product_id,store_id,distributor_id,dealer_id,brand_store_id,supplier_id,division,quantity,sale_amount,discount_amount,sale_ts,channel
SALE2003524,CUST103461,Individual,PROD204769,STORE51689,DIST30116,DEAL40691,BRAND20757,SUPP80093,LocalShop,26,58239.65,22.6,2024-12-10 14:39:34,Project
SALE2003525,CUST103722,Organization,PROD202343,STORE51877,DIST30048,DEAL40972,BRAND20119,SUPP80065,Projects,38,15730.13,38.41,2025-06-11 04:01:53,Online
SALE2003526,CUST101473,Organization,PROD204337,STORE50076,DIST30709,DEAL41604,BRAND20905,SUPP80109,Distributors,34,84977.22,31.77,2023-05-29 07:16:37,Offline
SALE2003527,CUST103870,Organization,PROD200151,STORE51949,DIST31160,DEAL40887,BRAND20717,SUPP80843,BrandStore,27,64834.26,163.62,2023-08-31 13:24:33,Online
SALE2003528,CUST103533,Individual,PROD204581,STORE51018,DIST30110,DEAL41126,BRAND20063,SUPP80449,Projects,28,77174.63,103.55,2024-05-02 10:27:04,Offline
SALE2003529,CUST100222,Individual,PROD202942,STORE51744,DIST30232,DEAL41616,BRAND20735,SUPP80087,Industrial,46,74734.64,72.25,2024-01-12 17:57:46,Online
SALE2003530,CUST104056,Organization,PROD201425,STORE51529,DIST30579,DEAL40527,BRAND20690,SUPP80094,Projects,25,62449.54,99.34,2025-03-16 13:52:56,Project
SALE2003531,CUST104813,Individual,PROD204566,STORE51787,DIST31808,DEAL40940,BRAND20072,SUPP80814,LocalShop,48,12090.29,182.04,2024-07-16 21:45:12,Online
SALE2003532,CUST101095,Organization,PROD202364,STORE50669,DIST31907,DEAL40147,BRAND20219,SUPP80117,LocalShop,1,1686.12,104.75,2025-12-05 11:24:02,Offline
SALE2003533,CUST103378,Individual,PROD203925,STORE50307,DIST30185,DEAL40860,BRAND20700,SUPP80174,Distributors,15,20526.54,195.21,2023-05-29 16:43:15,Offline
SALE2003534,CUST103661,Individual,PROD200803,STORE51198,DIST30391,DEAL41263,BRAND20754,SUPP80456,Dealers,45,62581.04,156.37,2024-11-02 06:36:46,Offline
SALE2003535,CUST101682,Individual,PROD203945,STORE51739,DIST31329,DEAL40578,BRAND20545,SUPP80062,Distributors,2,2483.27,29.05,2023-01-25 05:38:47,Project
SALE2003536,CUST100083,Organization,PROD203452,STORE51247,DIST30173,DEAL40591,BRAND20374,SUPP80043,BrandStore,25,59501.0,164.64,2025-11-23 06:15:46,Online
SALE2003537,CUST101998,Organization,PROD203573,STORE50606,DIST31198,DEAL40714,BRAND20716,SUPP80482,BrandStore,49,43042.12,63.2,2023-03-31 11:51:57,Project
SALE2003538,CUST102104,Individual,PROD202170,STORE50154,DIST30999,DEAL41755,BRAND20764,SUPP80168,Projects,35,96786.79,146.36,2023-10-11 17:24:46,Online
SALE2003539,CUST103641,Organization,PROD202205,STORE51677,DIST30350,DEAL41584,BRAND20856,SUPP80057,BrandStore,33,67554.98,27.6,2024-12-06 02:46:23,Project
SALE2003540,CUST103162,Individual,PROD201539,STORE50266,DIST30737,DEAL41186,BRAND20184,SUPP80971,LocalShop,44,115355.26,194.13,2024-02-06 06:05:53,Offline
SALE2003541,CUST102435,Organization,PROD201715,STORE50733,DIST31470,DEAL40846,BRAND20798,SUPP80870,Industrial,29,44080.29,179.45,2024-10-23 06:31:11,Online
SALE2003542,CUST102449,Organization,PROD202696,STORE51844,DIST30090,DEAL41241,BRAND20600,SUPP80209,BrandStore,43,99700.65,133.58,2024-10-13 10:29:27,Online
SALE2003543,CUST101464,Organization,PROD202346,STORE51948,DIST30506,DEAL40809,BRAND20293,SUPP80022,Distributors,10,8981.13,68.3,2025-07-19 17:00:08,Online
SALE2003544,CUST102330,Individual,PROD202992,STORE51596,DIST30874,DEAL40762,BRAND20714,SUPP80216,LocalShop,22,48023.11,9.96,2023-09-26 21:40:17,Project
SALE2003545,CUST104495,Individual,PROD202443,STORE50445,DIST30470,DEAL40115,BRAND20276,SUPP80980,Distributors,44,129159.13,33.21,2023-06-18 17:52:30,Online
SALE2003546,CUST103194,Individual,PROD201574,STORE50832,DIST31349,DEAL41558,BRAND20960,SUPP80196,Dealers,20,41137.11,173.37,2023-10-07 13:21:38,Offline
SALE2003547,CUST103444,Individual,PROD203645,STORE50589,DIST30458,DEAL40892,BRAND20186,SUPP80214,Projects,41,46308.41,157.24,2023-09-15 17:05:30,Online
SALE2003548,CUST104469,Individual,PROD202452,STORE50161,DIST30686,DEAL41026,BRAND20668,SUPP80076,Distributors,25,51141.75,73.16,2025-08-01 14:27:19,Project
SALE2003549,CUST102130,Individual,PROD200475,STORE51370,DIST30708,DEAL40437,BRAND20932,SUPP80426,LocalShop,10,16133.89,106.33,2023-07-11 22:27:23,Online
SALE2003550,CUST104862,Individual,PROD201538,STORE51422,DIST30588,DEAL41658,BRAND20600,SUPP80914,Distributors,50,12021.31,5.13,2023-02-26 19:33:24,Online
SALE2003551,CUST102459,Individual,PROD201055,STORE50617,DIST31079,DEAL40475,BRAND20093,SUPP80909,Retail,38,16150.58,10.88,2024-03-13 04:42:20,Project
SALE2003552,CUST101477,Organization,PROD204058,STORE50792,DIST31714,DEAL40928,BRAND20402,SUPP80781,Industrial,5,14390.07,130.77,2023-05-31 16:30:51,Online
SALE2003553,CUST101919,Organization,PROD201646,STORE51750,DIST30601,DEAL41649,BRAND20250,SUPP80639,Industrial,29,59799.08,184.09,2024-01-28 15:49:36,Online
SALE2003554,CUST101019,Organization,PROD200015,STORE50732,DIST31972,DEAL40728,BRAND20339,SUPP80298,Dealers,47,18107.09,165.46,2025-10-24 23:54:52,Online
SALE2003555,CUST102892,Individual,PROD201527,STORE51640,DIST31442,DEAL40699,BRAND20969,SUPP80475,Retail,29,14488.79,199.84,2024-12-27 16:56:20,Project
SALE2003556,CUST100815,Individual,PROD202803,STORE50600,DIST30722,DEAL40105,BRAND20452,SUPP80870,Projects,48,82345.56,2.93,2025-07-08 17:47:36,Offline
SALE2003557,CUST100395,Organization,PROD203912,STORE50836,DIST31605,DEAL40839,BRAND20377,SUPP80731,Retail,32,72245.78,17.47,2025-12-05 16:43:21,Offline
SALE2003558,CUST100892,Individual,PROD203302,STORE51418,DIST30426,DEAL41323,BRAND20947,SUPP80771,Industrial,22,18947.1,149.44,2024-11-19 01:46:14,Offline
SALE2003559,CUST101193,Individual,PROD204159,STORE51023,DIST30360,DEAL40865,BRAND20395,SUPP80744,Retail,26,45005.64,37.99,2024-08-31 13:21:19,Offline
SALE2003560,CUST103026,Organization,PROD201164,STORE50066,DIST31374,DEAL40787,BRAND20530,SUPP80531,Dealers,28,74821.32,81.74,2024-11-23 12:39:00,Project
SALE2003561,CUST104942,Organization,PROD200508,STORE51008,DIST31380,DEAL41353,BRAND20134,SUPP80966,Dealers,41,35929.01,147.08,2024-07-01 05:38:05,Offline
SALE2003562,CUST100562,Individual,PROD204727,STORE50394,DIST30809,DEAL40974,BRAND20539,SUPP80963,Retail,46,125406.08,41.38,2025-01-20 17:37:55,Online
SALE2003563,CUST103744,Organization,PROD202929,STORE50521,DIST31364,DEAL41360,BRAND20822,SUPP80686,BrandStore,24,59157.56,16.73,2024-05-11 09:33:06,Offline
SALE2003564,CUST100275,Organization,PROD200118,STORE51654,DIST30826,DEAL41628,BRAND20892,SUPP80707,Industrial,16,18199.03,49.04,2024-12-03 16:30:50,Offline
SALE2003565,CUST103167,Organization,PROD201967,STORE50272,DIST30588,DEAL41215,BRAND20875,SUPP80169,LocalShop,15,21417.49,123.31,2025-02-13 05:31:12,Online
SALE2003566,CUST100895,Individual,PROD200317,STORE51376,DIST31255,DEAL41898,BRAND20398,SUPP80059,Distributors,50,70801.03,129.17,2025-08-19 08:51:22,Project
SALE2003567,CUST102757,Individual,PROD202099,STORE51194,DIST31672,DEAL40995,BRAND20868,SUPP80567,BrandStore,6,12449.45,124.04,2023-08-09 12:20:00,Online
SALE2003568,CUST103742,Organization,PROD202362,STORE50644,DIST31890,DEAL40831,BRAND20713,SUPP80596,Dealers,16,8810.14,165.18,2023-04-30 13:55:08,Project
SALE2003569,CUST101633,Organization,PROD203260,STORE51580,DIST31792,DEAL41654,BRAND20766,SUPP80779,LocalShop,4,3424.25,35.46,2025-12-18 09:48:35,Offline
SALE2003570,CUST102758,Individual,PROD204120,STORE51535,DIST30847,DEAL41326,BRAND20744,SUPP80621,Distributors,7,11757.23,42.09,2023-05-04 04:56:44,Offline
SALE2003571,CUST104220,Organization,PROD200122,STORE50019,DIST30282,DEAL40650,BRAND20536,SUPP80985,LocalShop,19,16048.79,85.2,2024-05-27 00:30:16,Project
SALE2003572,CUST104918,Individual,PROD204603,STORE51615,DIST31408,DEAL40769,BRAND20356,SUPP80723,Industrial,1,2132.36,85.58,2025-11-01 22:05:45,Project
SALE2003573,CUST102922,Organization,PROD202208,STORE51838,DIST31870,DEAL40257,BRAND20791,SUPP80677,LocalShop,21,5039.7,46.98,2024-09-20 00:49:22,Project
SALE2003574,CUST100284,Individual,PROD202248,STORE50129,DIST31361,DEAL40887,BRAND20113,SUPP80181,Industrial,26,5154.54,1.26,2024-10-13 23:44:17,Online
SALE2003575,CUST103830,Individual,PROD203311,STORE51465,DIST30722,DEAL40708,BRAND20279,SUPP80890,Industrial,26,27365.99,110.22,2024-06-09 09:00:29,Offline
SALE2003576,CUST103325,Organization,PROD203585,STORE51154,DIST31406,DEAL41912,BRAND20128,SUPP80738,Retail,46,125398.21,100.53,2025-09-21 19:41:34,Offline
SALE2003577,CUST101547,Individual,PROD200246,STORE50410,DIST30237,DEAL41258,BRAND20785,SUPP80055,LocalShop,33,7278.62,51.03,2023-09-18 04:33:59,Online
SALE2003578,CUST101737,Organization,PROD204939,STORE50865,DIST30627,DEAL41343,BRAND20053,SUPP80355,Industrial,4,690.45,187.97,2025-06-05 01:42:14,Online
SALE2003579,CUST100282,Organization,PROD204664,STORE50064,DIST30774,DEAL40552,BRAND20163,SUPP80666,BrandStore,21,60251.9,87.43,2024-06-04 17:40:26,Online
SALE2003580,CUST100547,Organization,PROD201950,STORE50770,DIST31958,DEAL41224,BRAND20787,SUPP80303,Retail,8,17302.57,138.78,2024-08-15 12:07:20,Online
SALE2003581,CUST100834,Individual,PROD203695,STORE50261,DIST30786,DEAL41893,BRAND20212,SUPP80893,BrandStore,8,18420.03,81.55,2023-08-12 07:32:30,Offline
SALE2003582,CUST100221,Organization,PROD200665,STORE51937,DIST30363,DEAL40253,BRAND20715,SUPP80006,BrandStore,25,8335.25,163.34,2023-08-18 07:05:33,Project
SALE2003583,CUST102153,Organization,PROD203725,STORE51351,DIST31675,DEAL40041,BRAND20951,SUPP80009,Distributors,21,17946.3,150.31,2025-03-22 16:18:01,Online
SALE2003584,CUST101288,Organization,PROD202651,STORE51438,DIST30209,DEAL41332,BRAND20730,SUPP80632,LocalShop,42,66180.77,165.96,2025-09-21 16:06:46,Project
SALE2003585,CUST103145,Organization,PROD203274,STORE51048,DIST31186,DEAL40745,BRAND20271,SUPP80840,BrandStore,1,1119.78,155.82,2025-11-18 23:08:18,Project
SALE2003586,CUST103100,Organization,PROD200124,STORE50288,DIST31437,DEAL40828,BRAND20302,SUPP80884,Industrial,18,19875.0,186.15,2025-08-30 08:58:54,Offline
SALE2003587,CUST102765,Organization,PROD204150,STORE51322,DIST30441,DEAL40597,BRAND20638,SUPP80340,Retail,16,13088.85,82.39,2025-01-15 20:31:54,Online
SALE2003588,CUST101917,Organization,PROD200165,STORE51580,DIST30509,DEAL41345,BRAND20164,SUPP80464,Dealers,4,1314.64,34.25,2024-10-20 06:23:13,Offline
SALE2003589,CUST100148,Organization,PROD203047,STORE51386,DIST30835,DEAL40819,BRAND20458,SUPP80834,Dealers,11,18482.52,37.57,2025-10-19 00:07:55,Project
SALE2003590,CUST103517,Individual,PROD204882,STORE51430,DIST31818,DEAL41320,BRAND20479,SUPP80282,BrandStore,27,68650.38,159.68,2025-12-28 14:34:32,Project
SALE2003591,CUST104185,Individual,PROD202750,STORE50586,DIST31506,DEAL40595,BRAND20826,SUPP80671,BrandStore,31,61094.23,122.06,2024-08-03 09:45:31,Project
SALE2003592,CUST103985,Individual,PROD204548,STORE51735,DIST30752,DEAL40769,BRAND20744,SUPP80615,Retail,12,8479.2,126.62,2025-10-04 01:57:14,Project
SALE2003593,CUST103446,Organization,PROD203531,STORE51003,DIST31946,DEAL41671,BRAND20335,SUPP80269,Retail,33,51276.84,118.33,2024-10-20 12:59:02,Project
SALE2003594,CUST104030,Organization,PROD201171,STORE50296,DIST31186,DEAL40535,BRAND20203,SUPP80923,Retail,34,27557.34,6.43,2023-04-17 08:44:58,Online
SALE2003595,CUST101725,Organization,PROD202387,STORE50024,DIST30581,DEAL41235,BRAND20645,SUPP80055,Industrial,37,48874.46,138.35,2024-08-21 03:36:42,Project
SALE2003596,CUST100723,Organization,PROD200939,STORE51010,DIST30102,DEAL40179,BRAND20950,SUPP80300,BrandStore,29,46809.33,37.96,2024-04-22 07:39:26,Project
SALE2003597,CUST100089,Individual,PROD201940,STORE51599,DIST30118,DEAL41272,BRAND20928,SUPP80451,Dealers,6,8863.36,134.21,2025-05-12 14:13:11,Online
SALE2003598,CUST100442,Individual,PROD200315,STORE50339,DIST31149,DEAL41989,BRAND20619,SUPP80719,Projects,38,43586.51,125.37,2023-09-29 20:26:58,Online
SALE2003599,CUST102232,Individual,PROD201442,STORE51963,DIST30481,DEAL41319,BRAND20282,SUPP80986,LocalShop,33,31719.62,1.91,2025-09-22 22:53:20,Online
SALE2003600,CUST104359,Individual,PROD202979,STORE51451,DIST31540,DEAL40898,BRAND20560,SUPP80533,BrandStore,42,121986.12,108.43,2025-01-29 05:46:28,Offline
SALE2003601,CUST104373,Organization,PROD201892,STORE50810,DIST31769,DEAL41113,BRAND20664,SUPP80283,BrandStore,7,11247.73,138.49,2023-02-10 22:17:30,Online
SALE2003602,CUST104976,Organization,PROD204110,STORE51342,DIST31270,DEAL41470,BRAND20528,SUPP80329,BrandStore,34,7345.86,119.19,2025-01-11 05:33:36,Project
SALE2003603,CUST101602,Organization,PROD202128,STORE51750,DIST31494,DEAL40706,BRAND20382,SUPP80335,BrandStore,31,11407.18,88.68,2023-09-13 00:35:15,Project
SALE2003604,CUST103268,Organization,PROD202260,STORE50264,DIST30076,DEAL41808,BRAND20073,SUPP80627,Retail,38,107486.73,157.61,2025-09-26 02:35:18,Project
SALE2003605,CUST102676,Organization,PROD201470,STORE50405,DIST30825,DEAL40577,BRAND20508,SUPP80880,BrandStore,31,64968.85,187.88,2025-07-15 06:30:13,Project
SALE2003606,CUST104536,Organization,PROD202905,STORE51327,DIST30629,DEAL41751,BRAND20202,SUPP80055,Retail,33,24512.72,138.48,2025-02-06 03:42:50,Offline
SALE2003607,CUST101759,Organization,PROD202430,STORE50776,DIST30464,DEAL40464,BRAND20388,SUPP80628,BrandStore,46,120828.3,107.37,2025-10-17 16:51:13,Project
SALE2003608,CUST103765,Individual,PROD204801,STORE50136,DIST31488,DEAL41516,BRAND20993,SUPP80914,Retail,32,40395.58,46.2,2023-12-04 17:37:10,Offline
SALE2003609,CUST103140,Organization,PROD203902,STORE50747,DIST30726,DEAL40595,BRAND20866,SUPP80548,Industrial,43,39967.72,195.95,2023-10-11 00:17:58,Online
SALE2003610,CUST103854,Individual,PROD204883,STORE51286,DIST30885,DEAL40788,BRAND20780,SUPP80330,Projects,25,5125.59,32.19,2025-03-03 20:41:17,Project
SALE2003611,CUST101644,Individual,PROD202581,STORE50969,DIST31026,DEAL41319,BRAND20547,SUPP80260,Distributors,8,19636.13,132.91,2024-07-21 02:50:29,Project
SALE2003612,CUST104610,Organization,PROD202238,STORE50321,DIST31929,DEAL40689,BRAND20533,SUPP80196,LocalShop,13,20228.27,130.89,2024-02-06 18:22:02,Project
SALE2003613,CUST101280,Organization,PROD201389,STORE51472,DIST30105,DEAL40606,BRAND20351,SUPP80887,Dealers,38,64517.04,12.93,2024-04-16 20:01:28,Project
SALE2003614,CUST102052,Organization,PROD203580,STORE50204,DIST30098,DEAL41779,BRAND20819,SUPP80692,LocalShop,15,24535.66,36.83,2025-02-13 05:17:12,Offline
SALE2003615,CUST102847,Individual,PROD201633,STORE51965,DIST30866,DEAL40145,BRAND20003,SUPP80452,BrandStore,3,8491.43,57.48,2025-03-13 04:08:36,Online
SALE2003616,CUST104522,Individual,PROD201481,STORE51525,DIST31027,DEAL41693,BRAND20653,SUPP80508,Dealers,22,39035.8,31.56,2023-09-21 23:16:37,Project
SALE2003617,CUST103237,Individual,PROD202801,STORE51011,DIST30851,DEAL41059,BRAND20709,SUPP80874,Distributors,22,58323.71,136.3,2024-11-12 20:42:58,Project
SALE2003618,CUST103483,Organization,PROD201434,STORE50299,DIST30184,DEAL40651,BRAND20834,SUPP80384,BrandStore,33,45855.27,143.45,2025-11-07 00:30:34,Offline
SALE2003619,CUST104785,Individual,PROD204774,STORE50620,DIST30799,DEAL41327,BRAND20703,SUPP80277,Dealers,49,111736.73,61.15,2025-12-16 17:36:03,Online
SALE2003620,CUST103333,Organization,PROD202951,STORE50228,DIST30776,DEAL41322,BRAND20032,SUPP80600,BrandStore,7,18119.06,56.89,2024-07-19 16:07:54,Offline
SALE2003621,CUST101243,Individual,PROD200820,STORE51839,DIST30916,DEAL40590,BRAND20885,SUPP80662,Distributors,12,11210.92,190.26,2025-06-15 00:40:49,Offline
SALE2003622,CUST104113,Individual,PROD202426,STORE51668,DIST31217,DEAL41265,BRAND20131,SUPP80599,Industrial,15,6581.48,53.15,2023-03-11 23:57:23,Offline
SALE2003623,CUST103926,Organization,PROD202077,STORE50345,DIST30210,DEAL40045,BRAND20326,SUPP80972,Distributors,29,50395.88,128.95,2023-11-19 10:16:21,Online
SALE2003624,CUST100036,Individual,PROD204965,STORE51087,DIST30656,DEAL40257,BRAND20911,SUPP80770,LocalShop,10,12473.71,4.68,2024-04-13 14:11:59,Online
SALE2003625,CUST101756,Organization,PROD200289,STORE50698,DIST30222,DEAL40857,BRAND20670,SUPP80427,BrandStore,22,7253.02,78.86,2023-03-11 01:47:17,Offline
SALE2003626,CUST101655,Individual,PROD202334,STORE50672,DIST31861,DEAL41993,BRAND20732,SUPP80412,Dealers,8,4677.4,110.77,2024-03-01 01:39:17,Online
SALE2003627,CUST103769,Organization,PROD200777,STORE50793,DIST30039,DEAL41332,BRAND20145,SUPP80628,LocalShop,43,96657.71,25.02,2025-01-25 22:15:19,Online
SALE2003628,CUST100294,Individual,PROD204474,STORE50613,DIST30106,DEAL41844,BRAND20814,SUPP80763,Retail,47,111888.41,10.89,2023-07-23 04:37:25,Project
SALE2003629,CUST100246,Individual,PROD204959,STORE51351,DIST31630,DEAL40900,BRAND20512,SUPP80163,Distributors,13,5380.45,123.12,2023-12-12 07:59:49,Online
SALE2003630,CUST102782,Organization,PROD201893,STORE51053,DIST30020,DEAL40592,BRAND20645,SUPP80751,Projects,3,693.91,96.18,2024-01-17 10:21:28,Offline
SALE2003631,CUST101311,Individual,PROD200094,STORE51375,DIST31951,DEAL41159,BRAND20166,SUPP80732,Industrial,2,5348.11,109.92,2023-08-02 07:59:11,Offline
SALE2003632,CUST102484,Individual,PROD200250,STORE50309,DIST31574,DEAL41856,BRAND20505,SUPP80417,Industrial,2,4507.58,176.62,2023-03-24 05:19:25,Online
SALE2003633,CUST102821,Organization,PROD204732,STORE51958,DIST30943,DEAL40571,BRAND20187,SUPP80605,Dealers,40,58324.2,81.97,2024-01-27 15:34:56,Project
SALE2003634,CUST104279,Organization,PROD202690,STORE50422,DIST30715,DEAL41061,BRAND20585,SUPP80111,Retail,43,71525.76,33.99,2023-01-09 20:18:14,Offline
SALE2003635,CUST102932,Individual,PROD201382,STORE51798,DIST31264,DEAL40064,BRAND20851,SUPP80037,Industrial,6,11337.9,72.75,2025-01-25 14:46:20,Offline
SALE2003636,CUST102162,Organization,PROD201013,STORE50794,DIST31508,DEAL40155,BRAND20029,SUPP80925,Retail,6,13013.38,49.31,2024-06-14 22:00:13,Project
SALE2003637,CUST103716,Individual,PROD204913,STORE50421,DIST31336,DEAL40054,BRAND20119,SUPP80727,BrandStore,47,44335.79,148.39,2023-11-18 05:53:41,Online
SALE2003638,CUST104588,Individual,PROD202604,STORE50310,DIST30125,DEAL41093,BRAND20653,SUPP80886,Distributors,22,11602.75,181.64,2023-06-06 06:41:09,Online
SALE2003639,CUST103085,Organization,PROD203893,STORE50436,DIST31832,DEAL41445,BRAND20337,SUPP80352,Distributors,28,24151.69,28.23,2025-11-28 00:27:44,Online
SALE2003640,CUST101661,Individual,PROD201628,STORE50397,DIST30716,DEAL40829,BRAND20259,SUPP80494,LocalShop,25,15670.97,99.25,2023-06-26 12:09:27,Online
SALE2003641,CUST101234,Individual,PROD200375,STORE51439,DIST31175,DEAL40758,BRAND20046,SUPP80496,Retail,1,2206.05,89.4,2024-09-16 09:26:38,Offline
SALE2003642,CUST100400,Organization,PROD203489,STORE50965,DIST30165,DEAL40165,BRAND20100,SUPP80706,Distributors,36,43241.67,123.76,2024-12-30 08:34:46,Project
SALE2003643,CUST102959,Individual,PROD203733,STORE51647,DIST30008,DEAL40532,BRAND20160,SUPP80571,Distributors,20,47708.08,113.12,2024-12-13 09:33:02,Project
SALE2003644,CUST104356,Individual,PROD201481,STORE50947,DIST30692,DEAL41687,BRAND20663,SUPP80932,Retail,15,22271.03,144.27,2023-11-13 05:49:50,Online
SALE2003645,CUST102416,Organization,PROD202219,STORE50291,DIST30834,DEAL41101,BRAND20668,SUPP80774,Industrial,29,24606.48,13.89,2024-07-18 02:02:00,Project
SALE2003646,CUST102333,Individual,PROD202945,STORE51822,DIST31668,DEAL41274,BRAND20797,SUPP80719,Retail,13,30803.51,24.48,2024-07-01 11:23:40,Online
SALE2003647,CUST100880,Individual,PROD200701,STORE51690,DIST30111,DEAL40929,BRAND20937,SUPP80295,Industrial,28,65087.62,188.16,2023-08-05 08:35:39,Offline
SALE2003648,CUST103055,Organization,PROD202579,STORE50532,DIST30270,DEAL40085,BRAND20558,SUPP80467,Retail,2,2303.2,179.03,2024-05-02 21:14:01,Online
SALE2003649,CUST104933,Individual,PROD203993,STORE51871,DIST31276,DEAL41118,BRAND20836,SUPP80847,Retail,40,44415.82,16.95,2024-01-27 08:28:14,Project
SALE2003650,CUST102751,Individual,PROD200683,STORE50316,DIST30526,DEAL40972,BRAND20447,SUPP80684,Industrial,32,20527.96,76.49,2024-11-26 16:42:51,Offline
SALE2003651,CUST104486,Individual,PROD204439,STORE51123,DIST30686,DEAL40997,BRAND20542,SUPP80846,Distributors,17,24874.85,87.22,2024-10-19 14:25:37,Offline
SALE2003652,CUST102442,Organization,PROD203585,STORE50104,DIST31610,DEAL41795,BRAND20254,SUPP80077,Distributors,50,107164.37,198.56,2025-05-29 06:25:58,Online
SALE2003653,CUST102065,Organization,PROD201276,STORE50544,DIST31255,DEAL41137,BRAND20922,SUPP80673,BrandStore,42,57433.64,150.73,2025-12-11 12:53:14,Online
SALE2003654,CUST103968,Organization,PROD204071,STORE51831,DIST31716,DEAL41158,BRAND20140,SUPP80238,Retail,41,51967.27,193.12,2024-08-01 22:41:36,Offline
SALE2003655,CUST101622,Organization,PROD202595,STORE50738,DIST31276,DEAL40959,BRAND20914,SUPP80567,Industrial,12,2453.66,95.76,2024-04-27 11:01:09,Online
SALE2003656,CUST101562,Organization,PROD202986,STORE50197,DIST30553,DEAL40384,BRAND20851,SUPP80752,Industrial,26,12028.06,7.17,2023-07-29 09:47:09,Offline
SALE2003657,CUST101732,Organization,PROD204599,STORE50202,DIST30323,DEAL41091,BRAND20686,SUPP80426,LocalShop,45,66032.61,192.75,2025-09-06 10:37:10,Project
SALE2003658,CUST104005,Organization,PROD201252,STORE51931,DIST30401,DEAL40857,BRAND20144,SUPP80792,Projects,13,8095.95,57.2,2023-02-26 23:04:15,Offline
