interaction_id,ticket_id,order_id,interaction_date,customer_id,customer_name,customer_type,channel,region,state,city,pin_code,restaurant_name,cuisine_type,order_value,discount_amount,net_value,feedback_language,feedback_text,social_post_text,complaint_flag,complaint_category_manual,sentiment_manual,resolution_status,call_audio_stage_path,invoice_pdf_stage_path
730,TKT-20240730,ORD-2024100730,2024-10-12,584214,Customer_584214,CONSUMER,CALL_CENTER,East,West Bengal,Kolkata,583284,Empire Restaurant,North Indian,259.29,51.86,207.43,ta,Delivery partner was polite and followed instructions perfectly. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Positive,RESOLVED,@swiggy_media_stage/calls/call_730.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100730.pdf
731,TKT-20240731,ORD-2024100731,2024-01-11,898433,Customer_898433,CONSUMER,CALL_CENTER,West,Gujarat,Ahmedabad,130069,Idli Express,South Indian,700.22,35.01,665.21,en,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,OPEN,@swiggy_media_stage/calls/call_731.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100731.pdf
732,TKT-20240732,ORD-2024100732,2024-12-19,989085,Customer_989085,RESTAURANT,CALL_CENTER,East,West Bengal,Kolkata,801216,Tandoori Flames,Mughlai,905.47,0.0,905.47,te,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,RESOLVED,@swiggy_media_stage/calls/call_732.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100732.pdf
733,TKT-20240733,ORD-2024100733,2024-04-28,419727,Customer_419727,DELIVERY_PARTNER,TWITTER,West,Maharashtra,Mumbai,319571,China Bowl,Chinese,170.04,0.0,170.04,en,Customer asked about packaging options for long-distance delivery.,"Saw a good deal on Swiggy, might try a new restaurant.",0,General Feedback,Neutral,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100733.pdf
734,TKT-20240734,ORD-2024100734,2024-12-28,155133,Customer_155133,CONSUMER,CALL_CENTER,West,Maharashtra,Pune,311275,Tandoori Flames,Mughlai,132.78,19.92,112.86,ta,Restaurant maintained good hygiene and quality. Food temperature was low and not enjoyable on arrival.,,1,Cold Food,Positive,OPEN,@swiggy_media_stage/calls/call_734.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100734.pdf
735,TKT-20240735,ORD-2024100735,2024-01-02,323688,Customer_323688,DELIVERY_PARTNER,APP,West,Gujarat,Ahmedabad,391300,China Bowl,Chinese,460.65,46.06,414.59,ta,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100735.pdf
736,TKT-20240736,ORD-2024100736,2024-09-06,869123,Customer_869123,CONSUMER,CALL_CENTER,North,Delhi,New Delhi,558849,Truffles,Burgers,196.77,29.52,167.25,ta,Customer enquired about delivery to a new location pin code.,,0,General Feedback,Neutral,IN_PROGRESS,@swiggy_media_stage/calls/call_736.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100736.pdf
737,TKT-20240737,ORD-2024100737,2024-11-05,323318,Customer_323318,DELIVERY_PARTNER,WHATSAPP,East,West Bengal,Kolkata,508810,Pizza Palace,Pizza,266.08,13.3,252.78,ml,Felt the restaurant hygiene was not up to the mark. Refund was not credited even after 3-5 working days.,,1,Refund Delay,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100737.pdf
738,TKT-20240738,ORD-2024100738,2024-11-11,229441,Customer_229441,RESTAURANT,WHATSAPP,West,Maharashtra,Mumbai,836994,Meghna Foods,Biryani,153.25,15.33,137.92,ml,Refund is taking too long to process after cancellation.,,0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100738.pdf
739,TKT-20240739,ORD-2024100739,2024-06-09,944764,Customer_944764,CONSUMER,TWITTER,South,Karnataka,Bengaluru,163425,Healthy Greens,Salads,245.32,24.53,220.79,ml,"Food was hot and on time, very happy with the service.","Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100739.pdf
740,TKT-20240740,ORD-2024100740,2024-07-20,711923,Customer_711923,DELIVERY_PARTNER,EMAIL,West,Maharashtra,Mumbai,323723,Truffles,Burgers,826.58,41.33,785.25,hi,Order arrived very late and the food was cold.,,0,General Feedback,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100740.pdf
741,TKT-20240741,ORD-2024100741,2024-06-25,660599,Customer_660599,DELIVERY_PARTNER,APP,West,Maharashtra,Mumbai,395940,Biryani House,Biryani,480.83,0.0,480.83,hi,Seamless app experience and quick delivery.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100741.pdf
742,TKT-20240742,ORD-2024100742,2024-06-18,709089,Customer_709089,RESTAURANT,TWITTER,South,Tamil Nadu,Chennai,528023,Healthy Greens,Salads,283.51,56.7,226.81,bn,Restaurant maintained good hygiene and quality.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100742.pdf
743,TKT-20240743,ORD-2024100743,2024-10-26,978825,Customer_978825,CONSUMER,EMAIL,North,Uttar Pradesh,Lucknow,865163,Healthy Greens,Salads,269.95,0.0,269.95,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100743.pdf
744,TKT-20240744,ORD-2024100744,2024-12-09,745403,Customer_745403,DELIVERY_PARTNER,CALL_CENTER,South,Karnataka,Bengaluru,270794,China Bowl,Chinese,235.66,0.0,235.66,ml,"Received wrong items in the order, very disappointed.",,0,General Feedback,Negative,OPEN,@swiggy_media_stage/calls/call_744.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100744.pdf
745,TKT-20240745,ORD-2024100745,2024-11-21,671902,Customer_671902,CONSUMER,APP,West,Maharashtra,Mumbai,162272,Pizza Palace,Pizza,458.03,22.9,435.13,te,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100745.pdf
746,TKT-20240746,ORD-2024100746,2024-10-13,997925,Customer_997925,RESTAURANT,EMAIL,South,Karnataka,Bengaluru,483586,Tandoori Flames,Mughlai,417.46,83.49,333.97,ml,Felt the restaurant hygiene was not up to the mark.,,0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100746.pdf
747,TKT-20240747,ORD-2024100747,2024-10-16,690567,Customer_690567,RESTAURANT,WHATSAPP,North,Rajasthan,Jaipur,185129,Meghna Foods,Biryani,167.19,25.08,142.11,ta,Customer enquired about delivery to a new location pin code. Customer reported app crash during payment or tracking.,,1,App Crash,Neutral,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100747.pdf
748,TKT-20240748,ORD-2024100748,2024-07-26,999472,Customer_999472,CONSUMER,TWITTER,South,Telangana,Hyderabad,554412,China Bowl,Chinese,211.73,42.35,169.38,ml,Customer enquired about delivery to a new location pin code. One or more dishes did not match the original order.,"Saw a good deal on Swiggy, might try a new restaurant.",1,Wrong Item,Neutral,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100748.pdf
749,TKT-20240749,ORD-2024100749,2024-09-05,229322,Customer_229322,CONSUMER,EMAIL,North,Rajasthan,Jaipur,910688,Meghna Foods,Biryani,852.7,85.27,767.43,ta,Seamless app experience and quick delivery.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100749.pdf
750,TKT-20240750,ORD-2024100750,2024-01-01,655844,Customer_655844,RESTAURANT,EMAIL,West,Maharashtra,Pune,523910,Biryani House,Biryani,439.2,87.84,351.36,hi,Order arrived very late and the food was cold.,,0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100750.pdf
751,TKT-20240751,ORD-2024100751,2024-08-26,396754,Customer_396754,RESTAURANT,CALL_CENTER,East,West Bengal,Kolkata,412765,Biryani House,Biryani,265.22,39.78,225.44,en,Restaurant maintained good hygiene and quality. One or more dishes did not match the original order.,,1,Wrong Item,Positive,ESCALATED,@swiggy_media_stage/calls/call_751.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100751.pdf
752,TKT-20240752,ORD-2024100752,2024-03-16,557164,Customer_557164,CONSUMER,CALL_CENTER,West,Maharashtra,Mumbai,210886,Empire Restaurant,North Indian,271.52,13.58,257.94,en,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,ESCALATED,@swiggy_media_stage/calls/call_752.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100752.pdf
753,TKT-20240753,ORD-2024100753,2024-07-20,964469,Customer_964469,RESTAURANT,CALL_CENTER,North,Uttar Pradesh,Lucknow,387528,Idli Express,South Indian,832.24,166.45,665.79,en,"Food was hot and on time, very happy with the service. One or more dishes did not match the original order.",,1,Wrong Item,Positive,IN_PROGRESS,@swiggy_media_stage/calls/call_753.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100753.pdf
754,TKT-20240754,ORD-2024100754,2024-08-05,226698,Customer_226698,RESTAURANT,APP,West,Maharashtra,Mumbai,138452,Truffles,Burgers,218.39,10.92,207.47,en,Delivery partner was polite and followed instructions perfectly. One or more dishes did not match the original order.,,1,Wrong Item,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100754.pdf
755,TKT-20240755,ORD-2024100755,2024-01-17,466521,Customer_466521,DELIVERY_PARTNER,TWITTER,North,Delhi,New Delhi,602084,Bombay Chaats,Street Food,422.05,63.31,358.74,ta,Restaurant maintained good hygiene and quality.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100755.pdf
756,TKT-20240756,ORD-2024100756,2024-06-30,606753,Customer_606753,CONSUMER,WHATSAPP,West,Gujarat,Ahmedabad,647274,Idli Express,South Indian,130.6,0.0,130.6,ta,Felt the restaurant hygiene was not up to the mark.,,0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100756.pdf
757,TKT-20240757,ORD-2024100757,2024-01-08,243738,Customer_243738,RESTAURANT,CALL_CENTER,South,Karnataka,Bengaluru,135544,Healthy Greens,Salads,344.18,34.42,309.76,bn,Seamless app experience and quick delivery. Packaging and restaurant cleanliness were questioned.,,1,Hygiene Issue,Positive,OPEN,@swiggy_media_stage/calls/call_757.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100757.pdf
758,TKT-20240758,ORD-2024100758,2024-10-02,306806,Customer_306806,CONSUMER,EMAIL,North,Delhi,New Delhi,901714,Empire Restaurant,North Indian,402.85,20.14,382.71,bn,Refund is taking too long to process after cancellation.,,0,General Feedback,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100758.pdf
759,TKT-20240759,ORD-2024100759,2024-05-22,162720,Customer_162720,CONSUMER,APP,West,Gujarat,Ahmedabad,909778,Tandoori Flames,Mughlai,325.86,16.29,309.57,ta,Seamless app experience and quick delivery. Refund was not credited even after 3-5 working days.,,1,Refund Delay,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100759.pdf
760,TKT-20240760,ORD-2024100760,2024-09-05,523882,Customer_523882,DELIVERY_PARTNER,WHATSAPP,South,Tamil Nadu,Chennai,317788,Truffles,Burgers,385.63,19.28,366.35,en,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100760.pdf
761,TKT-20240761,ORD-2024100761,2024-03-27,208184,Customer_208184,DELIVERY_PARTNER,EMAIL,North,Delhi,New Delhi,312241,Truffles,Burgers,216.84,43.37,173.47,bn,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100761.pdf
762,TKT-20240762,ORD-2024100762,2024-09-22,165259,Customer_165259,RESTAURANT,TWITTER,North,Rajasthan,Jaipur,483110,China Bowl,Chinese,205.93,30.89,175.04,ta,Restaurant maintained good hygiene and quality.,"Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100762.pdf
763,TKT-20240763,ORD-2024100763,2024-08-03,490859,Customer_490859,CONSUMER,WHATSAPP,West,Maharashtra,Mumbai,531221,Biryani House,Biryani,245.49,24.55,220.94,ml,Customer asked about packaging options for long-distance delivery.,,0,General Feedback,Neutral,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100763.pdf
764,TKT-20240764,ORD-2024100764,2024-01-13,462334,Customer_462334,DELIVERY_PARTNER,APP,South,Karnataka,Bengaluru,418701,China Bowl,Chinese,243.63,0.0,243.63,ta,"Food was hot and on time, very happy with the service. Customer shared overall experience and suggestions.",,1,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100764.pdf
765,TKT-20240765,ORD-2024100765,2024-10-19,170300,Customer_170300,CONSUMER,WHATSAPP,East,West Bengal,Kolkata,325170,Biryani House,Biryani,437.51,87.5,350.01,bn,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100765.pdf
766,TKT-20240766,ORD-2024100766,2024-03-28,124456,Customer_124456,CONSUMER,CALL_CENTER,West,Gujarat,Ahmedabad,507140,Idli Express,South Indian,308.04,46.21,261.83,bn,Delivery partner was polite and followed instructions perfectly. Refund was not credited even after 3-5 working days.,,1,Refund Delay,Positive,RESOLVED,@swiggy_media_stage/calls/call_766.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100766.pdf
767,TKT-20240767,ORD-2024100767,2024-05-09,925115,Customer_925115,CONSUMER,WHATSAPP,West,Maharashtra,Pune,628335,Idli Express,South Indian,203.51,30.53,172.98,ta,Delivery partner was polite and followed instructions perfectly. Customer reported app crash during payment or tracking.,,1,App Crash,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100767.pdf
768,TKT-20240768,ORD-2024100768,2024-08-25,498857,Customer_498857,DELIVERY_PARTNER,TWITTER,South,Telangana,Hyderabad,713173,Tandoori Flames,Mughlai,683.66,34.18,649.48,hi,"Received wrong items in the order, very disappointed. Refund was not credited even after 3-5 working days.","Order came cold and super late, not cool @swiggy_in",1,Refund Delay,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100768.pdf
769,TKT-20240769,ORD-2024100769,2024-12-25,381678,Customer_381678,CONSUMER,APP,East,West Bengal,Kolkata,687600,Idli Express,South Indian,302.08,30.21,271.87,te,Some mixed feedback received about portion size and pricing.,,0,General Feedback,Neutral,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100769.pdf
770,TKT-20240770,ORD-2024100770,2024-02-22,496072,Customer_496072,RESTAURANT,WHATSAPP,South,Telangana,Hyderabad,177992,Pizza Palace,Pizza,129.19,25.84,103.35,te,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100770.pdf
771,TKT-20240771,ORD-2024100771,2024-05-19,879275,Customer_879275,CONSUMER,APP,West,Maharashtra,Mumbai,509926,Meghna Foods,Biryani,700.09,105.01,595.08,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100771.pdf
772,TKT-20240772,ORD-2024100772,2024-10-12,454357,Customer_454357,RESTAURANT,APP,West,Maharashtra,Mumbai,391507,Empire Restaurant,North Indian,235.72,23.57,212.15,ml,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100772.pdf
773,TKT-20240773,ORD-2024100773,2024-12-07,641116,Customer_641116,RESTAURANT,WHATSAPP,West,Gujarat,Ahmedabad,798656,China Bowl,Chinese,430.3,43.03,387.27,ta,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100773.pdf
774,TKT-20240774,ORD-2024100774,2024-04-16,121161,Customer_121161,CONSUMER,TWITTER,South,Tamil Nadu,Chennai,720294,Idli Express,South Indian,625.84,93.88,531.96,en,Refund is taking too long to process after cancellation. Customer reported unprofessional behaviour from the delivery partner.,"Order came cold and super late, not cool @swiggy_in",1,Rude Partner,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100774.pdf
775,TKT-20240775,ORD-2024100775,2024-12-07,197763,Customer_197763,CONSUMER,CALL_CENTER,West,Maharashtra,Pune,822020,Pizza Palace,Pizza,356.7,35.67,321.03,ta,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,@swiggy_media_stage/calls/call_775.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100775.pdf
776,TKT-20240776,ORD-2024100776,2024-07-05,958176,Customer_958176,DELIVERY_PARTNER,APP,North,Delhi,New Delhi,880605,Empire Restaurant,North Indian,385.27,38.53,346.74,te,Felt the restaurant hygiene was not up to the mark.,,0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024100776.pdf
777,TKT-20240777,ORD-2024100777,2024-02-27,535153,Customer_535153,RESTAURANT,TWITTER,East,West Bengal,Kolkata,153179,Pizza Palace,Pizza,867.8,86.78,781.02,te,"Food was hot and on time, very happy with the service.","Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100777.pdf
778,TKT-20240778,ORD-2024100778,2024-12-26,412490,Customer_412490,DELIVERY_PARTNER,APP,West,Maharashtra,Mumbai,535452,Bombay Chaats,Street Food,216.26,10.81,205.45,te,Restaurant maintained good hygiene and quality. One or more dishes did not match the original order.,,1,Wrong Item,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024100778.pdf
779,TKT-20240779,ORD-2024100779,2024-08-02,572374,Customer_572374,CONSUMER,APP,South,Karnataka,Bengaluru,173954,China Bowl,Chinese,199.8,19.98,179.82,ta,Delivery partner was polite and followed instructions perfectly. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100779.pdf
780,TKT-20240780,ORD-2024100780,2024-11-22,215599,Customer_215599,DELIVERY_PARTNER,EMAIL,East,West Bengal,Kolkata,266825,Idli Express,South Indian,417.79,0.0,417.79,ta,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100780.pdf
781,TKT-20240781,ORD-2024100781,2024-03-17,693176,Customer_693176,CONSUMER,EMAIL,North,Delhi,New Delhi,812366,Truffles,Burgers,165.5,24.82,140.68,te,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024100781.pdf
782,TKT-20240782,ORD-2024100782,2024-12-08,459899,Customer_459899,CONSUMER,CALL_CENTER,South,Telangana,Hyderabad,801945,Empire Restaurant,North Indian,262.84,26.28,236.56,hi,Delivery partner was rude and did not follow instructions.,,0,General Feedback,Negative,IN_PROGRESS,@swiggy_media_stage/calls/call_782.wav,@swiggy_media_stage/invoices/invoice_ORD-2024100782.pdf
783,TKT-20240783,ORD-2024100783,2024-09-12,632212,Customer_632212,RESTAURANT,APP,East,West Bengal,Kolkata,598402,Bombay Chaats,Street Food,285.97,0.0,285.97,bn,"Food was hot and on time, very happy with the service. Customer reported unprofessional behaviour from the delivery partner.",,1,Rude Partner,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024100783.pdf
